Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
2843,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.875,25884,"["""", ""[50, 1, 512]""]",,"[[512, 64, 1], []]","[[50, 8, 64], []]",6939565744351.429,,X
2844,125589,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,122891,109.544,25885,,5578,,,6939565744368.459,1,X
2845,125589,cpu_op,0,"[""float""]",SelectBackward0,122891,99.868,25886,"[""""]",5578,"[[512, 512, 1]]","[[50, 1, 512]]",6939565744371.659,1,X
2846,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar""]",aten::select_backward,122891,96.085,25887,"["""", ""[3, 50, 1, 512]"", ""0"", ""2""]",,"[[512, 512, 1], [], [], []]","[[50, 1, 512], [], [], []]",6939565744374.853,,X
2847,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,122891,45.389,25888,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6939565744379.17,,X
2848,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,9.244,25889,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565744382.369,,X
2849,125589,cpu_op,0,"[""float""]",aten::zero_,122891,29.552,25890,"[""""]",,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565744394.234,,X
2850,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,122891,23.299,25891,"["""", ""0""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565744398.286,,X
2851,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::select,122891,7.895,25892,"["""", ""0"", ""2""]",,"[[25600, 512, 512, 1], [], []]","[[3, 50, 1, 512], [], []]",6939565744427.191,,X
2852,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,122891,1.205,25893,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""51200""]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565744432.697,,X
2853,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,32.511,25894,"["""", """", ""False""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565744437.187,,X
2854,125589,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,122891,117.703,25895,,5577,,,6939565744489.753,1,X
2855,125589,cpu_op,0,"[""float""]",SelectBackward0,122891,78.282,25896,"[""""]",5577,"[[512, 512, 1]]","[[50, 1, 512]]",6939565744493.268,1,X
2856,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar""]",aten::select_backward,122891,74.49,25897,"["""", ""[3, 50, 1, 512]"", ""0"", ""1""]",,"[[512, 512, 1], [], [], []]","[[50, 1, 512], [], [], []]",6939565744496.471,,X
2857,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,122891,40.664,25898,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6939565744499.413,,X
2858,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,9.838,25899,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565744502.687,,X
2859,125589,cpu_op,0,"[""float""]",aten::zero_,122891,24.378,25900,"[""""]",,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565744514.965,,X
2860,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,122891,18.897,25901,"["""", ""0""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565744517.993,,X
2861,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::select,122891,5.269,25902,"["""", ""0"", ""1""]",,"[[25600, 512, 512, 1], [], []]","[[3, 50, 1, 512], [], []]",6939565744542.385,,X
2862,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,122891,0.962,25903,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""25600""]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565744545.897,,X
2863,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,20.181,25904,"["""", """", ""False""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565744549.595,,X
2864,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,21.84,25905,"["""", """", ""1""]",,"[[25600, 512, 512, 1], [25600, 512, 512, 1], []]","[[3, 50, 1, 512], [3, 50, 1, 512], []]",6939565744579.73,,X
2865,125589,cpu_op,0,,autograd::engine::evaluate_function: SelectBackward0,122891,116.896,25906,,5576,,,6939565744619.095,1,X
2866,125589,cpu_op,0,"[""float""]",SelectBackward0,122891,74.942,25907,"[""""]",5576,"[[512, 512, 1]]","[[50, 1, 512]]",6939565744622.896,1,X
2867,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", ""Scalar""]",aten::select_backward,122891,71.537,25908,"["""", ""[3, 50, 1, 512]"", ""0"", ""0""]",,"[[512, 512, 1], [], [], []]","[[50, 1, 512], [], [], []]",6939565744625.739,,X
2868,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::zeros,122891,36.7,25909,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """"]",,"[[], [], [], [], []]","[[], [], [], [], []]",6939565744628.685,,X
2869,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,122891,8.86,25910,"[""[3, 50, 1, 512]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565744631.135,,X
2870,125589,cpu_op,0,"[""float""]",aten::zero_,122891,22.466,25911,"[""""]",,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565744642.214,,X
2871,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::fill_,122891,17.04,25912,"["""", ""0""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565744645.185,,X
2872,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::select,122891,5.694,25913,"["""", ""0"", ""0""]",,"[[25600, 512, 512, 1], [], []]","[[3, 50, 1, 512], [], []]",6939565744667.707,,X
2873,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::as_strided,122891,1.179,25914,"["""", ""[50, 1, 512]"", ""[512, 512, 1]"", ""0""]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565744671.368,,X
2874,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,20.784,25915,"["""", """", ""False""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565744675.295,,X
2875,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,19.86,25916,"["""", """", ""1""]",,"[[25600, 512, 512, 1], [25600, 512, 512, 1], []]","[[3, 50, 1, 512], [3, 50, 1, 512], []]",6939565744708.767,,X
2876,125589,cpu_op,0,,autograd::engine::evaluate_function: CloneBackward0,122891,9.087,25917,,5575,,,6939565744747.463,1,X
2877,125589,cpu_op,0,"[""float""]",CloneBackward0,122891,0.925,25918,"[""""]",5575,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565744751.228,1,X
2878,125589,cpu_op,0,,autograd::engine::evaluate_function: SqueezeBackward1,122891,19.371,25919,,5574,,,6939565744765.791,1,X
2879,125589,cpu_op,0,"[""float""]",SqueezeBackward1,122891,12.103,25920,"[""""]",5574,"[[25600, 512, 512, 1]]","[[3, 50, 1, 512]]",6939565744769.065,1,X
2880,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::unsqueeze,122891,8.296,25921,"["""", ""3""]",,"[[25600, 512, 512, 1], []]","[[3, 50, 1, 512], []]",6939565744772.128,,X
2881,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.807,25922,"["""", ""[3, 50, 1, 1, 512]"", ""[25600, 512, 512, 512, 1]"", """"]",,"[[25600, 512, 512, 1], [], [], []]","[[3, 50, 1, 512], [], [], []]",6939565744776.654,,X
2882,125589,cpu_op,0,,autograd::engine::evaluate_function: TransposeBackward0,122891,18.187,25923,,5573,,,6939565744794.267,1,X
2883,125589,cpu_op,0,"[""float""]",TransposeBackward0,122891,10.286,25924,"[""""]",5573,"[[25600, 512, 512, 512, 1]]","[[3, 50, 1, 1, 512]]",6939565744797.712,1,X
2884,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,7.681,25925,"["""", ""0"", ""-2""]",,"[[25600, 512, 512, 512, 1], [], []]","[[3, 50, 1, 1, 512], [], []]",6939565744799.651,,X
2885,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.573,25926,"["""", ""[1, 50, 1, 3, 512]"", ""[512, 512, 512, 25600, 1]"", """"]",,"[[25600, 512, 512, 512, 1], [], [], []]","[[3, 50, 1, 1, 512], [], [], []]",6939565744804.006,,X
2886,125589,cpu_op,0,,autograd::engine::evaluate_function: UnsqueezeBackward0,122891,18.734,25927,,5572,,,6939565744822.024,1,X
2887,125589,cpu_op,0,"[""float""]",UnsqueezeBackward0,122891,10.937,25928,"[""""]",5572,"[[512, 512, 512, 25600, 1]]","[[1, 50, 1, 3, 512]]",6939565744825.33,1,X
2888,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::squeeze,122891,7.825,25929,"["""", ""0""]",,"[[512, 512, 512, 25600, 1], []]","[[1, 50, 1, 3, 512], []]",6939565744827.777,,X
2889,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.214,25930,"["""", ""[50, 1, 3, 512]"", ""[512, 512, 25600, 1]"", """"]",,"[[512, 512, 512, 25600, 1], [], [], []]","[[1, 50, 1, 3, 512], [], [], []]",6939565744832.604,,X
2890,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,68.856,25931,,5571,,,6939565744850.19,1,X
2891,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,59.261,25932,"[""""]",5571,"[[512, 512, 25600, 1]]","[[50, 1, 3, 512]]",6939565744853.464,1,X
2892,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,55.349,25933,"["""", ""[50, 1, 1536]""]",,"[[512, 512, 25600, 1], []]","[[50, 1, 3, 512], []]",6939565744856.784,,X
2893,125589,cpu_op,0,"[""float"", ""Scalar""]",aten::clone,122891,44.643,25934,"["""", ""0""]",,"[[512, 512, 25600, 1], []]","[[50, 1, 3, 512], []]",6939565744860.77,,X
2894,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,122891,13.877,25935,"["""", ""6"", ""0"", """", """", ""0""]",,"[[512, 512, 25600, 1], [], [], [], [], []]","[[50, 1, 3, 512], [], [], [], [], []]",6939565744864.104,,X
2895,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,9.65,25936,"[""[50, 1, 3, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565744867.382,,X
2896,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::copy_,122891,24.457,25937,"["""", """", ""False""]",,"[[1536, 1536, 512, 1], [512, 512, 25600, 1], []]","[[50, 1, 3, 512], [50, 1, 3, 512], []]",6939565744880.01,,X
2897,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::_unsafe_view,122891,2.806,25938,"["""", ""[50, 1, 1536]""]",,"[[1536, 1536, 512, 1], []]","[[50, 1, 3, 512], []]",6939565744908.539,,X
2898,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,16.948,25939,,5570,,,6939565744929.463,1,X
2899,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,8.787,25940,"[""""]",5570,"[[1536, 1536, 1]]","[[50, 1, 1536]]",6939565744933.174,1,X
2900,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,5.85,25941,"["""", ""[50, 1536]""]",,"[[1536, 1536, 1], []]","[[50, 1, 1536], []]",6939565744935.625,,X
2901,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.432,25942,"["""", ""[50, 1536]""]",,"[[1536, 1536, 1], []]","[[50, 1, 1536], []]",6939565744938.449,,X
2902,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,206.878,25943,,5569,,,6939565744955.813,1,X
2903,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,143.674,25944,"[""""]",5569,"[[1536, 1]]","[[50, 1536]]",6939565744959.008,1,X
2904,125589,cpu_op,0,"[""float""]",aten::t,122891,9.041,25945,"[""""]",,"[[1, 512]]","[[512, 1536]]",6939565744963.403,,X
2905,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.568,25946,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 1536], [], []]",6939565744966.198,,X
2906,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.267,25947,"["""", ""[1536, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 1536], [], [], []]",6939565744968.869,,X
2907,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,65.993,25948,"["""", """"]",,"[[1536, 1], [512, 1]]","[[50, 1536], [1536, 512]]",6939565744975.097,,X
2908,125589,cpu_op,0,"[""float""]",aten::t,122891,8.212,25949,"[""""]",,"[[1536, 1]]","[[50, 1536]]",6939565745045.308,,X
2909,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.517,25950,"["""", ""0"", ""1""]",,"[[1536, 1], [], []]","[[50, 1536], [], []]",6939565745047.388,,X
2910,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.089,25951,"["""", ""[1536, 50]"", ""[1, 1536]"", """"]",,"[[1536, 1], [], [], []]","[[50, 1536], [], [], []]",6939565745050.244,,X
2911,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,35.34,25952,"["""", """"]",,"[[1, 1536], [512, 1]]","[[1536, 50], [50, 512]]",6939565745055.735,,X
2912,125589,cpu_op,0,"[""float""]",aten::t,122891,7.687,25953,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565745093.504,,X
2913,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.352,25954,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[1536, 512], [], []]",6939565745095.392,,X
2914,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.052,25955,"["""", ""[512, 1536]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[1536, 512], [], [], []]",6939565745098.097,,X
2915,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,34.99,25956,"["""", ""[0]"", ""True"", """"]",,"[[1536, 1], [], [], []]","[[50, 1536], [], [], []]",6939565745107.177,,X
2916,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.434,25957,"["""", ""[1536]""]",,"[[1536, 1], []]","[[1, 1536], []]",6939565745145.502,,X
2917,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,19.749,25958,,,,,6939565745178.665,,X
2918,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,11.698,25959,"[""""]",,[[1]],[[1536]],6939565745183.528,,X
2919,125589,cpu_op,0,"[""float""]",aten::detach,122891,6.849,25960,"[""""]",,[[1]],[[1536]],6939565745187.392,,X
2920,125589,cpu_op,0,"[""float""]",detach,122891,3.836,25961,"[""""]",,[[1]],[[1536]],6939565745189.903,,X
2921,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,19.737,25962,,5568,,,6939565745208.111,1,X
2922,125589,cpu_op,0,"[""float""]",TBackward0,122891,11.142,25963,"[""""]",5568,"[[1, 512]]","[[512, 1536]]",6939565745211.868,1,X
2923,125589,cpu_op,0,"[""float""]",aten::t,122891,8.153,25964,"[""""]",,"[[1, 512]]","[[512, 1536]]",6939565745214.184,,X
2924,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.486,25965,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 1536], [], []]",6939565745216.26,,X
2925,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.958,25966,"["""", ""[1536, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 1536], [], [], []]",6939565745219.129,,X
2926,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,13.935,25967,,,,,6939565745237.932,,X
2927,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,7.211,25968,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565745241.892,,X
2928,125589,cpu_op,0,"[""float""]",aten::detach,122891,3.99,25969,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565745244.192,,X
2929,125589,cpu_op,0,"[""float""]",detach,122891,1.869,25970,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565745245.802,,X
2930,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,47.742,25971,,5567,,,6939565745260.844,1,X
2931,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,8.123,25972,"[""""]",5567,"[[512, 1]]","[[50, 512]]",6939565745264.246,1,X
2932,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,4.75,25973,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565745267.109,,X
2933,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.981,25974,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565745269.283,,X
2934,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,23.455,25975,"["""", """", ""1""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565745278.06,,X
2935,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeLayerNormBackward0,122891,97.283,25976,,5566,,,6939565745319.078,1,X
2936,125589,cpu_op,0,"[""float""]",NativeLayerNormBackward0,122891,79.0,25977,"[""""]",5566,"[[512, 512, 1]]","[[50, 1, 512]]",6939565745322.648,1,X
2937,125589,cpu_op,0,"[""float"", ""float"", ""ScalarList"", ""float"", ""float"", ""float"", ""float"", ""ScalarList""]",aten::native_layer_norm_backward,122891,69.871,25978,"["""", """", ""[512]"", """", """", """", """", ""[True, True, True]""]",,"[[512, 512, 1], [512, 512, 1], [], [1, 1, 1], [1, 1, 1], [1], [1], []]","[[50, 1, 512], [50, 1, 512], [], [50, 1, 1], [50, 1, 1], [512], [512], []]",6939565745330.533,,X
2938,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,9.284,25979,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565745337.521,,X
2939,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,7.38,25980,"[""[512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565745350.034,,X
2940,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,8.267,25981,"[""[512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565745360.296,,X
2941,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,15.317,25982,,,,,6939565745428.409,,X
2942,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,8.247,25983,"[""""]",,[[1]],[[512]],6939565745432.698,,X
2943,125589,cpu_op,0,"[""float""]",aten::detach,122891,4.81,25984,"[""""]",,[[1]],[[512]],6939565745435.436,,X
2944,125589,cpu_op,0,"[""float""]",detach,122891,2.543,25985,"[""""]",,[[1]],[[512]],6939565745437.196,,X
2945,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,13.613,25986,,,,,6939565745453.555,,X
2946,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,6.768,25987,"[""""]",,[[1]],[[512]],6939565745457.739,,X
2947,125589,cpu_op,0,"[""float""]",aten::detach,122891,4.081,25988,"[""""]",,[[1]],[[512]],6939565745459.82,,X
2948,125589,cpu_op,0,"[""float""]",detach,122891,1.901,25989,"[""""]",,[[1]],[[512]],6939565745461.514,,X
2949,125589,cpu_op,0,,autograd::engine::evaluate_function: AddBackward0,122891,9.923,25990,,5565,,,6939565745476.286,1,X
2950,125589,cpu_op,0,"[""float""]",AddBackward0,122891,1.254,25991,"[""""]",5565,"[[512, 512, 1]]","[[50, 1, 512]]",6939565745479.63,1,X
2951,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeDropoutBackward0,122891,54.67,25992,,5564,,,6939565745495.362,1,X
2952,125589,cpu_op,0,"[""float""]",NativeDropoutBackward0,122891,44.534,25993,"[""""]",5564,"[[512, 512, 1]]","[[50, 1, 512]]",6939565745498.858,1,X
2953,125589,cpu_op,0,"[""float"", ""bool"", ""Scalar""]",aten::native_dropout_backward,122891,40.479,25994,"["""", """", ""1.1111111111111112""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565745502.095,,X
2954,125589,cpu_op,0,"[""float"", """", """", """", """", ""Scalar""]",aten::empty_like,122891,13.375,25995,"["""", """", """", """", """", ""0""]",,"[[512, 512, 1], [], [], [], [], []]","[[50, 1, 512], [], [], [], [], []]",6939565745506.777,,X
2955,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,9.501,25996,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565745509.801,,X
2956,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,17.48,25997,,5563,,,6939565745593.815,1,X
2957,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,9.592,25998,"[""""]",5563,"[[512, 512, 1]]","[[50, 1, 512]]",6939565745597.623,1,X
2958,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,5.86,25999,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565745600.806,,X
2959,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,3.059,26000,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565745603.019,,X
2960,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,196.701,26001,,5562,,,6939565745620.564,1,X
2961,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,137.084,26002,"[""""]",5562,"[[512, 1]]","[[50, 512]]",6939565745623.721,1,X
2962,125589,cpu_op,0,"[""float""]",aten::t,122891,9.711,26003,"[""""]",,"[[1, 2048]]","[[2048, 512]]",6939565745627.68,,X
2963,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.281,26004,"["""", ""0"", ""1""]",,"[[1, 2048], [], []]","[[2048, 512], [], []]",6939565745630.497,,X
2964,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.408,26005,"["""", ""[512, 2048]"", ""[2048, 1]"", """"]",,"[[1, 2048], [], [], []]","[[2048, 512], [], [], []]",6939565745633.706,,X
2965,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,60.371,26006,"["""", """"]",,"[[512, 1], [2048, 1]]","[[50, 512], [512, 2048]]",6939565745639.968,,X
2966,125589,cpu_op,0,"[""float""]",aten::t,122891,8.559,26007,"[""""]",,"[[512, 1]]","[[50, 512]]",6939565745704.373,,X
2967,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,5.008,26008,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[50, 512], [], []]",6939565745706.381,,X
2968,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.516,26009,"["""", ""[512, 50]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565745709.265,,X
2969,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,34.054,26010,"["""", """"]",,"[[1, 512], [2048, 1]]","[[512, 50], [50, 2048]]",6939565745715.151,,X
2970,125589,cpu_op,0,"[""float""]",aten::t,122891,7.61,26011,"[""""]",,"[[2048, 1]]","[[512, 2048]]",6939565745751.672,,X
2971,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.437,26012,"["""", ""0"", ""1""]",,"[[2048, 1], [], []]","[[512, 2048], [], []]",6939565745753.457,,X
2972,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.283,26013,"["""", ""[2048, 512]"", ""[1, 2048]"", """"]",,"[[2048, 1], [], [], []]","[[512, 2048], [], [], []]",6939565745756.036,,X
2973,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,33.938,26014,"["""", ""[0]"", ""True"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565745765.076,,X
2974,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.381,26015,"["""", ""[512]""]",,"[[512, 1], []]","[[1, 512], []]",6939565745802.18,,X
2975,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,16.667,26016,,,,,6939565745831.438,,X
2976,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,9.273,26017,"[""""]",,[[1]],[[512]],6939565745836.062,,X
2977,125589,cpu_op,0,"[""float""]",aten::detach,122891,5.024,26018,"[""""]",,[[1]],[[512]],6939565745839.325,,X
2978,125589,cpu_op,0,"[""float""]",detach,122891,2.538,26019,"[""""]",,[[1]],[[512]],6939565745841.135,,X
2979,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,18.492,26020,,5561,,,6939565745857.646,1,X
2980,125589,cpu_op,0,"[""float""]",TBackward0,122891,10.895,26021,"[""""]",5561,"[[1, 2048]]","[[2048, 512]]",6939565745861.085,1,X
