Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
259,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,4097061,98.018,1284,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]",,"[[50176, 196, 14, 1], [50176, 196, 14, 1], [1], [1], [1], [1], [1], [], [1]]","[[5, 256, 14, 14], [5, 256, 14, 14], [256], [256], [256], [256], [256], [], [0]]",6928969428276.242,,X
260,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,8.996,1285,"[""[5, 256, 14, 14]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969428287.373,,X
261,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,8.826,1286,"[""[256]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969428299.929,,X
262,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,8.585,1287,"[""[256]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969428311.874,,X
263,4097251,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,4097061,2.12,1288,"["""", ""[1, 256, 1, 1]""]",,"[[1], []]","[[256], []]",6928969428336.051,,X
264,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,7.223,1289,"[""[0]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969428343.543,,X
265,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,16.769,1290,,,,,6928969428406.026,,X
266,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,8.894,1291,"[""""]",,[[1]],[[256]],6928969428411.091,,X
267,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,5.019,1292,"[""""]",,[[1]],[[256]],6928969428414.374,,X
268,4097251,cpu_op,0,"[""float""]",detach,4097061,2.322,1293,"[""""]",,[[1]],[[256]],6928969428416.551,,X
269,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,14.873,1294,,,,,6928969428433.096,,X
270,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,7.453,1295,"[""""]",,[[1]],[[256]],6928969428437.826,,X
271,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,3.84,1296,"[""""]",,[[1]],[[256]],6928969428440.871,,X
272,4097251,cpu_op,0,"[""float""]",detach,4097061,1.732,1297,"[""""]",,[[1]],[[256]],6928969428442.5,,X
273,4097251,cpu_op,0,,autograd::engine::evaluate_function: ConvolutionBackward0,4097061,4670.05,1298,,179,,,6928969428457.27,1,X
274,4097251,cpu_op,0,"[""float""]",ConvolutionBackward0,4097061,4643.398,1299,"[""""]",179,"[[50176, 196, 14, 1]]","[[5, 256, 14, 14]]",6928969428460.985,1,X
275,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,4097061,4627.11,1300,"["""", """", """", ""[0]"", ""[2, 2]"", ""[0, 0]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[True, True, False]""]",,"[[50176, 196, 14, 1], [100352, 784, 28, 1], [128, 1, 1, 1], [], [], [], [], [], [], [], []]","[[5, 256, 14, 14], [5, 128, 28, 28], [256, 128, 1, 1], [], [], [], [], [], [], [], []]",6928969428470.053,,X
276,4097251,cpu_op,0,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,4097061,1.103,1301,"["""", """", """", """", """", ""False"", ""False"", ""0""]",,"[[50176, 196, 14, 1], [], [], [], [], [], [], []]","[[5, 256, 14, 14], [], [], [], [], [], [], []]",6928969428479.921,,X
277,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,17.155,1302,"[""[256, 128, 1, 1]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969430191.464,,X
278,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,31.37,1303,,,,,6928969433170.259,,X
279,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,20.373,1304,"[""""]",,"[[128, 1, 1, 1]]","[[256, 128, 1, 1]]",6928969433177.97,,X
280,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,10.778,1305,"[""""]",,"[[128, 1, 1, 1]]","[[256, 128, 1, 1]]",6928969433186.704,,X
281,4097251,cpu_op,0,"[""float""]",detach,4097061,7.261,1306,"[""""]",,"[[128, 1, 1, 1]]","[[256, 128, 1, 1]]",6928969433189.682,,X
282,4097251,cpu_op,0,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,4097061,188.072,1307,,178,,,6928969433211.761,1,X
283,4097251,cpu_op,0,"[""float""]",CudnnBatchNormBackward0,4097061,159.226,1308,"[""""]",178,"[[50176, 196, 14, 1]]","[[5, 256, 14, 14]]",6928969433216.13,1,X
284,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,4097061,146.409,1309,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]",,"[[50176, 196, 14, 1], [50176, 196, 14, 1], [1], [1], [1], [1], [1], [], [1]]","[[5, 256, 14, 14], [5, 256, 14, 14], [256], [256], [256], [256], [256], [], [0]]",6928969433227.356,,X
285,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,16.417,1310,"[""[5, 256, 14, 14]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433247.785,,X
286,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,9.441,1311,"[""[256]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433270.109,,X
287,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,8.743,1312,"[""[256]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433282.818,,X
288,4097251,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,4097061,3.472,1313,"["""", ""[1, 256, 1, 1]""]",,"[[1], []]","[[256], []]",6928969433317.572,,X
289,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,7.512,1314,"[""[0]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433327.265,,X
290,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,18.221,1315,,,,,6928969433414.051,,X
291,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,9.876,1316,"[""""]",,[[1]],[[256]],6928969433419.32,,X
292,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,5.441,1317,"[""""]",,[[1]],[[256]],6928969433423.082,,X
293,4097251,cpu_op,0,"[""float""]",detach,4097061,2.758,1318,"[""""]",,[[1]],[[256]],6928969433425.223,,X
294,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,15.385,1319,,,,,6928969433442.635,,X
295,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,7.113,1320,"[""""]",,[[1]],[[256]],6928969433447.898,,X
296,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,3.855,1321,"[""""]",,[[1]],[[256]],6928969433450.584,,X
297,4097251,cpu_op,0,"[""float""]",detach,4097061,1.687,1322,"[""""]",,[[1]],[[256]],6928969433452.276,,X
298,4097251,cpu_op,0,,autograd::engine::evaluate_function: ConvolutionBackward0,4097061,284.409,1323,,177,,,6928969433467.627,1,X
299,4097251,cpu_op,0,"[""float""]",ConvolutionBackward0,4097061,267.422,1324,"[""""]",177,"[[50176, 196, 14, 1]]","[[5, 256, 14, 14]]",6928969433471.761,1,X
300,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,4097061,254.883,1325,"["""", """", """", ""[0]"", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[True, True, False]""]",,"[[50176, 196, 14, 1], [50176, 196, 14, 1], [2304, 9, 3, 1], [], [], [], [], [], [], [], []]","[[5, 256, 14, 14], [5, 256, 14, 14], [256, 256, 3, 3], [], [], [], [], [], [], [], []]",6928969433482.866,,X
301,4097251,cpu_op,0,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,4097061,1.921,1326,"["""", """", """", """", """", ""False"", ""False"", ""0""]",,"[[50176, 196, 14, 1], [], [], [], [], [], [], []]","[[5, 256, 14, 14], [], [], [], [], [], [], []]",6928969433496.426,,X
302,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,9.764,1327,"[""[256, 256, 3, 3]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433651.679,,X
303,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,18.787,1328,,,,,6928969433768.174,,X
304,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,10.579,1329,"[""""]",,"[[2304, 9, 3, 1]]","[[256, 256, 3, 3]]",6928969433773.373,,X
305,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,5.776,1330,"[""""]",,"[[2304, 9, 3, 1]]","[[256, 256, 3, 3]]",6928969433777.506,,X
306,4097251,cpu_op,0,"[""float""]",detach,4097061,3.216,1331,"[""""]",,"[[2304, 9, 3, 1]]","[[256, 256, 3, 3]]",6928969433779.49,,X
307,4097251,cpu_op,0,,autograd::engine::evaluate_function: ReluBackward0,4097061,65.419,1332,,176,,,6928969433796.533,1,X
308,4097251,cpu_op,0,"[""float""]",ReluBackward0,4097061,53.053,1333,"[""""]",176,"[[50176, 196, 14, 1]]","[[5, 256, 14, 14]]",6928969433800.329,1,X
309,4097251,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::threshold_backward,4097061,44.631,1334,"["""", """", ""0""]",,"[[50176, 196, 14, 1], [50176, 196, 14, 1], []]","[[5, 256, 14, 14], [5, 256, 14, 14], []]",6928969433807.305,,X
310,4097251,cpu_op,0,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,4097061,130.766,1335,,175,,,6928969433872.898,1,X
311,4097251,cpu_op,0,"[""float""]",CudnnBatchNormBackward0,4097061,109.38,1336,"[""""]",175,"[[50176, 196, 14, 1]]","[[5, 256, 14, 14]]",6928969433877.432,1,X
312,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,4097061,99.511,1337,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]",,"[[50176, 196, 14, 1], [50176, 196, 14, 1], [1], [1], [1], [1], [1], [], [1]]","[[5, 256, 14, 14], [5, 256, 14, 14], [256], [256], [256], [256], [256], [], [0]]",6928969433885.954,,X
313,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,9.468,1338,"[""[5, 256, 14, 14]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433897.968,,X
314,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,8.898,1339,"[""[256]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433910.566,,X
315,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,7.895,1340,"[""[256]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433922.53,,X
316,4097251,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,4097061,2.773,1341,"["""", ""[1, 256, 1, 1]""]",,"[[1], []]","[[256], []]",6928969433945.765,,X
317,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,6.825,1342,"[""[0]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969433954.153,,X
318,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,18.042,1343,,,,,6928969434016.969,,X
319,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,9.951,1344,"[""""]",,[[1]],[[256]],6928969434022.086,,X
320,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,6.168,1345,"[""""]",,[[1]],[[256]],6928969434025.23,,X
321,4097251,cpu_op,0,"[""float""]",detach,4097061,2.971,1346,"[""""]",,[[1]],[[256]],6928969434027.865,,X
322,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,14.733,1347,,,,,6928969434045.126,,X
323,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,7.173,1348,"[""""]",,[[1]],[[256]],6928969434049.768,,X
324,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,4.355,1349,"[""""]",,[[1]],[[256]],6928969434052.018,,X
325,4097251,cpu_op,0,"[""float""]",detach,4097061,1.606,1350,"[""""]",,[[1]],[[256]],6928969434054.305,,X
326,4097251,cpu_op,0,,autograd::engine::evaluate_function: ConvolutionBackward0,4097061,3036.792,1351,,174,,,6928969434069.085,1,X
327,4097251,cpu_op,0,"[""float""]",ConvolutionBackward0,4097061,2951.757,1352,"[""""]",174,"[[50176, 196, 14, 1]]","[[5, 256, 14, 14]]",6928969434072.957,1,X
328,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,4097061,2935.437,1353,"["""", """", """", ""[0]"", ""[2, 2]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[True, True, False]""]",,"[[50176, 196, 14, 1], [100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], [], []]","[[5, 256, 14, 14], [5, 128, 28, 28], [256, 128, 3, 3], [], [], [], [], [], [], [], []]",6928969434082.22,,X
329,4097251,cpu_op,0,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,4097061,1.411,1354,"["""", """", """", """", """", ""False"", ""False"", ""0""]",,"[[50176, 196, 14, 1], [], [], [], [], [], [], []]","[[5, 256, 14, 14], [], [], [], [], [], [], []]",6928969434092.901,,X
330,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,14.924,1355,"[""[256, 128, 3, 3]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969435534.254,,X
331,4097251,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,4097061,36.451,1356,"["""", """", ""1""]",,"[[100352, 784, 28, 1], [100352, 784, 28, 1], []]","[[5, 128, 28, 28], [5, 128, 28, 28], []]",6928969437060.313,,X
332,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,24.548,1357,,,,,6928969437135.083,,X
333,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,16.725,1358,"[""""]",,"[[1152, 9, 3, 1]]","[[256, 128, 3, 3]]",6928969437140.317,,X
334,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,9.902,1359,"[""""]",,"[[1152, 9, 3, 1]]","[[256, 128, 3, 3]]",6928969437146.386,,X
335,4097251,cpu_op,0,"[""float""]",detach,4097061,7.064,1360,"[""""]",,"[[1152, 9, 3, 1]]","[[256, 128, 3, 3]]",6928969437148.806,,X
336,4097251,cpu_op,0,,autograd::engine::evaluate_function: ReluBackward0,4097061,51.943,1361,,173,,,6928969437167.352,1,X
337,4097251,cpu_op,0,"[""float""]",ReluBackward0,4097061,41.641,1362,"[""""]",173,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",6928969437170.339,1,X
338,4097251,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::threshold_backward,4097061,34.68,1363,"["""", """", ""0""]",,"[[100352, 784, 28, 1], [100352, 784, 28, 1], []]","[[5, 128, 28, 28], [5, 128, 28, 28], []]",6928969437175.774,,X
339,4097251,cpu_op,0,,autograd::engine::evaluate_function: AddBackward0,4097061,10.502,1364,,172,,,6928969437228.445,1,X
340,4097251,cpu_op,0,"[""float""]",AddBackward0,4097061,1.661,1365,"[""""]",172,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",6928969437231.989,1,X
341,4097251,cpu_op,0,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,4097061,129.62,1366,,171,,,6928969437246.436,1,X
342,4097251,cpu_op,0,"[""float""]",CudnnBatchNormBackward0,4097061,111.054,1367,"[""""]",171,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",6928969437249.441,1,X
343,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,4097061,102.348,1368,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]",,"[[100352, 784, 28, 1], [100352, 784, 28, 1], [1], [1], [1], [1], [1], [], [1]]","[[5, 128, 28, 28], [5, 128, 28, 28], [128], [128], [128], [128], [128], [], [0]]",6928969437256.785,,X
344,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,8.455,1369,"[""[5, 128, 28, 28]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969437273.652,,X
345,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,6.552,1370,"[""[128]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969437284.878,,X
346,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,6.6,1371,"[""[128]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969437293.737,,X
347,4097251,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,4097061,2.87,1372,"["""", ""[1, 128, 1, 1]""]",,"[[1], []]","[[128], []]",6928969437320.694,,X
348,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,5.31,1373,"[""[0]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969437328.675,,X
349,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,14.431,1374,,,,,6928969437388.099,,X
350,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,8.065,1375,"[""""]",,[[1]],[[128]],6928969437392.067,,X
351,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,4.461,1376,"[""""]",,[[1]],[[128]],6928969437395.105,,X
352,4097251,cpu_op,0,"[""float""]",detach,4097061,2.645,1377,"[""""]",,[[1]],[[128]],6928969437396.533,,X
353,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,11.294,1378,,,,,6928969437410.266,,X
354,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,5.358,1379,"[""""]",,[[1]],[[128]],6928969437413.944,,X
355,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,3.195,1380,"[""""]",,[[1]],[[128]],6928969437415.714,,X
356,4097251,cpu_op,0,"[""float""]",detach,4097061,1.239,1381,"[""""]",,[[1]],[[128]],6928969437417.296,,X
357,4097251,cpu_op,0,,autograd::engine::evaluate_function: ConvolutionBackward0,4097061,3277.383,1382,,170,,,6928969437428.874,1,X
358,4097251,cpu_op,0,"[""float""]",ConvolutionBackward0,4097061,3250.5,1383,"[""""]",170,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",6928969437431.61,1,X
359,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,4097061,3234.78,1384,"["""", """", """", ""[0]"", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[True, True, False]""]",,"[[100352, 784, 28, 1], [100352, 784, 28, 1], [1152, 9, 3, 1], [], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [5, 128, 28, 28], [128, 128, 3, 3], [], [], [], [], [], [], [], []]",6928969437440.392,,X
360,4097251,cpu_op,0,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,4097061,1.688,1385,"["""", """", """", """", """", ""False"", ""False"", ""0""]",,"[[100352, 784, 28, 1], [], [], [], [], [], [], []]","[[5, 128, 28, 28], [], [], [], [], [], [], []]",6928969437452.125,,X
361,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,15.543,1386,"[""[128, 128, 3, 3]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969439077.471,,X
362,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,26.734,1387,,,,,6928969440741.726,,X
363,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,17.996,1388,"[""""]",,"[[1152, 9, 3, 1]]","[[128, 128, 3, 3]]",6928969440747.961,,X
364,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,10.044,1389,"[""""]",,"[[1152, 9, 3, 1]]","[[128, 128, 3, 3]]",6928969440755.172,,X
365,4097251,cpu_op,0,"[""float""]",detach,4097061,7.368,1390,"[""""]",,"[[1152, 9, 3, 1]]","[[128, 128, 3, 3]]",6928969440757.462,,X
366,4097251,cpu_op,0,,autograd::engine::evaluate_function: ReluBackward0,4097061,65.328,1391,,169,,,6928969440776.502,1,X
367,4097251,cpu_op,0,"[""float""]",ReluBackward0,4097061,54.499,1392,"[""""]",169,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",6928969440779.898,1,X
368,4097251,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::threshold_backward,4097061,47.634,1393,"["""", """", ""0""]",,"[[100352, 784, 28, 1], [100352, 784, 28, 1], []]","[[5, 128, 28, 28], [5, 128, 28, 28], []]",6928969440785.366,,X
369,4097251,cpu_op,0,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,4097061,132.246,1394,,168,,,6928969440851.129,1,X
370,4097251,cpu_op,0,"[""float""]",CudnnBatchNormBackward0,4097061,112.497,1395,"[""""]",168,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",6928969440854.372,1,X
371,4097251,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,4097061,104.101,1396,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]",,"[[100352, 784, 28, 1], [100352, 784, 28, 1], [1], [1], [1], [1], [1], [], [1]]","[[5, 128, 28, 28], [5, 128, 28, 28], [128], [128], [128], [128], [128], [], [0]]",6928969440861.387,,X
372,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,4097061,8.789,1397,"[""[5, 128, 28, 28]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969440878.518,,X
373,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,7.628,1398,"[""[128]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969440890.109,,X
374,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,7.011,1399,"[""[128]"", ""6"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969440900.056,,X
375,4097251,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,4097061,2.72,1400,"["""", ""[1, 128, 1, 1]""]",,"[[1], []]","[[128], []]",6928969440927.559,,X
376,4097251,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,4097061,5.942,1401,"[""[0]"", ""0"", ""0"", """", """", """"]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6928969440935.46,,X
377,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,15.357,1402,,,,,6928969440995.18,,X
378,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,9.349,1403,"[""""]",,[[1]],[[128]],6928969440998.998,,X
379,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,5.539,1404,"[""""]",,[[1]],[[128]],6928969441002.229,,X
380,4097251,cpu_op,0,"[""float""]",detach,4097061,3.283,1405,"[""""]",,[[1]],[[128]],6928969441004.088,,X
381,4097251,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,4097061,11.492,1406,,,,,6928969441018.026,,X
382,4097251,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,4097061,5.836,1407,"[""""]",,[[1]],[[128]],6928969441021.584,,X
383,4097251,cpu_op,0,"[""float""]",aten::detach,4097061,3.322,1408,"[""""]",,[[1]],[[128]],6928969441023.609,,X
384,4097251,cpu_op,0,"[""float""]",detach,4097061,1.661,1409,"[""""]",,[[1]],[[128]],6928969441024.9,,X
385,4097251,cpu_op,0,,autograd::engine::evaluate_function: ConvolutionBackward0,4097061,261.408,1410,,167,,,6928969441036.547,1,X
386,4097251,cpu_op,0,"[""float""]",ConvolutionBackward0,4097061,209.72,1411,"[""""]",167,"[[100352, 784, 28, 1]]","[[5, 128, 28, 28]]",6928969441039.292,1,X
