tid,cat,id,name,pid,bp,ts,ph
7,ac2g,783,ac2g,0,e,6928969217310.152,f
4097061,ac2g,783,ac2g,4097061,,6928969217299.205,s
7,ac2g,790,ac2g,0,e,6928969217351.303,f
4097061,ac2g,790,ac2g,4097061,,6928969217341.557,s
7,ac2g,797,ac2g,0,e,6928969217410.055,f
4097061,ac2g,797,ac2g,4097061,,6928969217397.061,s
4097061,ac2g,810,ac2g,4097061,e,6928969217518.4,f
4097061,ac2g,811,ac2g,4097061,e,6928969217521.324,f
4097061,ac2g,812,ac2g,4097061,e,6928969217522.596,f
4097061,ac2g,813,ac2g,4097061,e,6928969217523.655,f
7,ac2g,817,ac2g,0,e,6928969217588.039,f
4097061,ac2g,817,ac2g,4097061,,6928969217546.987,s
7,ac2g,819,ac2g,0,e,6928969217599.207,f
4097061,ac2g,819,ac2g,4097061,,6928969217591.242,s
4097061,ac2g,821,ac2g,4097061,e,6928969217604.942,f
4097061,ac2g,822,ac2g,4097061,e,6928969217612.72,f
4097061,ac2g,823,ac2g,4097061,e,6928969217615.338,f
7,ac2g,824,ac2g,0,e,6928969217625.575,f
4097061,ac2g,824,ac2g,4097061,,6928969217616.406,s
4097061,ac2g,826,ac2g,4097061,e,6928969217625.744,f
7,ac2g,833,ac2g,0,e,6928969217714.759,f
4097061,ac2g,833,ac2g,4097061,,6928969217703.802,s
4097061,ac2g,847,ac2g,4097061,e,6928969217798.881,f
4097061,ac2g,848,ac2g,4097061,e,6928969217802.004,f
4097061,ac2g,849,ac2g,4097061,e,6928969217803.4,f
4097061,ac2g,850,ac2g,4097061,e,6928969217804.387,f
4097061,ac2g,874,ac2g,4097061,e,6928969217853.49,f
4097061,ac2g,875,ac2g,4097061,e,6928969217855.254,f
4097061,ac2g,876,ac2g,4097061,e,6928969217856.157,f
4097061,ac2g,877,ac2g,4097061,e,6928969217856.922,f
4097061,ac2g,885,ac2g,4097061,e,6928969217869.929,f
7,ac2g,886,ac2g,0,e,6928969217885.799,f
4097061,ac2g,886,ac2g,4097061,,6928969217873.809,s
7,ac2g,894,ac2g,0,e,6928969217948.135,f
