tid,cat,id,name,pid,bp,ts,ph
7,ac2g,68983,ac2g,0,e,6939565523362.398,f
125589,ac2g,68983,ac2g,122891,,6939565523150.249,s
7,ac2g,68985,ac2g,0,e,6939565523378.014,f
125589,ac2g,68985,ac2g,122891,,6939565523161.655,s
7,ac2g,69002,ac2g,0,e,6939565523382.142,f
125589,ac2g,69002,ac2g,122891,,6939565523199.453,s
7,ac2g,69015,ac2g,0,e,6939565523396.83,f
125589,ac2g,69015,ac2g,122891,,6939565523240.693,s
7,ac2g,69038,ac2g,0,e,6939565523404.158,f
125589,ac2g,69038,ac2g,122891,,6939565523366.207,s
7,ac2g,69073,ac2g,0,e,6939565525701.721,f
125589,ac2g,69073,ac2g,122891,,6939565523438.448,s
7,ac2g,69075,ac2g,0,e,6939565525705.625,f
125589,ac2g,69075,ac2g,122891,,6939565523449.938,s
7,ac2g,69104,ac2g,0,e,6939565525711.161,f
125589,ac2g,69104,ac2g,122891,,6939565523556.491,s
125589,ac2g,69132,ac2g,122891,e,6939565523650.13,f
7,ac2g,69134,ac2g,0,e,6939565525713.625,f
125589,ac2g,69134,ac2g,122891,,6939565523653.556,s
7,ac2g,69135,ac2g,0,e,6939565525721.625,f
125589,ac2g,69135,ac2g,122891,,6939565523665.999,s
125589,ac2g,69155,ac2g,122891,e,6939565523708.304,f
7,ac2g,69157,ac2g,0,e,6939565525724.473,f
125589,ac2g,69157,ac2g,122891,,6939565523709.963,s
7,ac2g,69169,ac2g,0,e,6939565525731.225,f
125589,ac2g,69169,ac2g,122891,,6939565523749.438,s
125589,ac2g,69225,ac2g,122891,e,6939565523987.773,f
7,ac2g,69232,ac2g,0,e,6939565525739.769,f
125589,ac2g,69232,ac2g,122891,,6939565524012.335,s
7,ac2g,69246,ac2g,0,e,6939565525741.977,f
125589,ac2g,69246,ac2g,122891,,6939565524050.904,s
7,ac2g,69259,ac2g,0,e,6939565525746.201,f
125589,ac2g,69259,ac2g,122891,,6939565524102.214,s
125589,ac2g,69271,ac2g,122891,e,6939565524132.254,f
125589,ac2g,69272,ac2g,122891,e,6939565524135.106,f
7,ac2g,69273,ac2g,0,e,6939565525748.985,f
125589,ac2g,69273,ac2g,122891,,6939565524141.21,s
7,ac2g,69331,ac2g,0,e,6939565525786.617,f
125589,ac2g,69331,ac2g,122891,,6939565524428.571,s
7,ac2g,69338,ac2g,0,e,6939565525788.441,f
125589,ac2g,69338,ac2g,122891,,6939565524459.915,s
7,ac2g,69356,ac2g,0,e,6939565525790.617,f
125589,ac2g,69356,ac2g,122891,,6939565524525.383,s
7,ac2g,69363,ac2g,0,e,6939565525792.985,f
125589,ac2g,69363,ac2g,122891,,6939565524550.884,s
7,ac2g,69370,ac2g,0,e,6939565525795.129,f
125589,ac2g,69370,ac2g,122891,,6939565524583.146,s
7,ac2g,69390,ac2g,0,e,6939565525797.593,f
125589,ac2g,69390,ac2g,122891,,6939565524636.158,s
7,ac2g,69397,ac2g,0,e,6939565525799.641,f
125589,ac2g,69397,ac2g,122891,,6939565524660.425,s
7,ac2g,69404,ac2g,0,e,6939565525801.785,f
125589,ac2g,69404,ac2g,122891,,6939565524686.703,s
7,ac2g,69439,ac2g,0,e,6939565525804.281,f
125589,ac2g,69439,ac2g,122891,,6939565524827.582,s
7,ac2g,69465,ac2g,0,e,6939565525807.257,f
125589,ac2g,69465,ac2g,122891,,6939565524936.951,s
7,ac2g,69467,ac2g,0,e,6939565525820.185,f
125589,ac2g,69467,ac2g,122891,,6939565524950.295,s
7,ac2g,69484,ac2g,0,e,6939565525824.601,f
125589,ac2g,69484,ac2g,122891,,6939565524994.813,s
7,ac2g,69497,ac2g,0,e,6939565525837.176,f
125589,ac2g,69497,ac2g,122891,,6939565525039.414,s
7,ac2g,69520,ac2g,0,e,6939565525845.593,f
125589,ac2g,69520,ac2g,122891,,6939565525177.827,s
7,ac2g,69555,ac2g,0,e,6939565525848.056,f
125589,ac2g,69555,ac2g,122891,,6939565525255.312,s
7,ac2g,69557,ac2g,0,e,6939565525851.673,f
125589,ac2g,69557,ac2g,122891,,6939565525266.534,s
7,ac2g,69586,ac2g,0,e,6939565525856.856,f
125589,ac2g,69586,ac2g,122891,,6939565525378.904,s
125589,ac2g,69611,ac2g,122891,e,6939565525467.099,f
7,ac2g,69612,ac2g,0,e,6939565525859.321,f
125589,ac2g,69612,ac2g,122891,,6939565525470.943,s
7,ac2g,69614,ac2g,0,e,6939565525875.577,f
125589,ac2g,69614,ac2g,122891,,6939565525482.852,s
7,ac2g,69631,ac2g,0,e,6939565525879.288,f
125589,ac2g,69631,ac2g,122891,,6939565525523.901,s
7,ac2g,69644,ac2g,0,e,6939565525894.712,f
125589,ac2g,69644,ac2g,122891,,6939565525577.761,s
7,ac2g,69677,ac2g,0,e,6939565525901.336,f
125589,ac2g,69677,ac2g,122891,,6939565525732.111,s
7,ac2g,69691,ac2g,0,e,6939565525904.889,f
125589,ac2g,69691,ac2g,122891,,6939565525783.271,s
7,ac2g,69716,ac2g,0,e,6939565525908.697,f
125589,ac2g,69716,ac2g,122891,,6939565525873.124,s
7,ac2g,69718,ac2g,0,e,6939565525924.824,f
125589,ac2g,69718,ac2g,122891,,6939565525884.744,s
7,ac2g,69735,ac2g,0,e,6939565528288.915,f
125589,ac2g,69735,ac2g,122891,,6939565525931.107,s
7,ac2g,69748,ac2g,0,e,6939565528307.507,f
125589,ac2g,69748,ac2g,122891,,6939565525971.905,s
7,ac2g,69771,ac2g,0,e,6939565528315.923,f
125589,ac2g,69771,ac2g,122891,,6939565526099.341,s
7,ac2g,69806,ac2g,0,e,6939565528318.867,f
125589,ac2g,69806,ac2g,122891,,6939565526175.825,s
7,ac2g,69808,ac2g,0,e,6939565528322.451,f
125589,ac2g,69808,ac2g,122891,,6939565526188.027,s
7,ac2g,69837,ac2g,0,e,6939565528327.603,f
125589,ac2g,69837,ac2g,122891,,6939565526297.813,s
125589,ac2g,69865,ac2g,122891,e,6939565526393.96,f
7,ac2g,69867,ac2g,0,e,6939565528330.067,f
125589,ac2g,69867,ac2g,122891,,6939565526397.404,s
7,ac2g,69868,ac2g,0,e,6939565528337.555,f
125589,ac2g,69868,ac2g,122891,,6939565526409.876,s
125589,ac2g,69888,ac2g,122891,e,6939565526451.5,f
7,ac2g,69890,ac2g,0,e,6939565528340.371,f
125589,ac2g,69890,ac2g,122891,,6939565526453.098,s
7,ac2g,69902,ac2g,0,e,6939565528347.347,f
125589,ac2g,69902,ac2g,122891,,6939565526494.673,s
125589,ac2g,69958,ac2g,122891,e,6939565526723.927,f
7,ac2g,69965,ac2g,0,e,6939565528354.099,f
125589,ac2g,69965,ac2g,122891,,6939565526746.711,s
7,ac2g,69979,ac2g,0,e,6939565528356.339,f
125589,ac2g,69979,ac2g,122891,,6939565526787.259,s
7,ac2g,69992,ac2g,0,e,6939565528360.435,f
125589,ac2g,69992,ac2g,122891,,6939565526832.39,s
125589,ac2g,70004,ac2g,122891,e,6939565526861.521,f
125589,ac2g,70005,ac2g,122891,e,6939565526864.421,f
7,ac2g,70006,ac2g,0,e,6939565528363.251,f
125589,ac2g,70006,ac2g,122891,,6939565526870.642,s
7,ac2g,70064,ac2g,0,e,6939565528400.819,f
125589,ac2g,70064,ac2g,122891,,6939565527161.906,s
7,ac2g,70071,ac2g,0,e,6939565528402.803,f
125589,ac2g,70071,ac2g,122891,,6939565527193.234,s
7,ac2g,70089,ac2g,0,e,6939565528404.915,f
125589,ac2g,70089,ac2g,122891,,6939565527311.957,s
7,ac2g,70096,ac2g,0,e,6939565528407.283,f
125589,ac2g,70096,ac2g,122891,,6939565527337.516,s
7,ac2g,70103,ac2g,0,e,6939565528409.394,f
125589,ac2g,70103,ac2g,122891,,6939565527369.8,s
7,ac2g,70123,ac2g,0,e,6939565528411.859,f
125589,ac2g,70123,ac2g,122891,,6939565527431.389,s
7,ac2g,70130,ac2g,0,e,6939565528413.843,f
125589,ac2g,70130,ac2g,122891,,6939565527456.217,s
7,ac2g,70137,ac2g,0,e,6939565528415.923,f
125589,ac2g,70137,ac2g,122891,,6939565527482.762,s
7,ac2g,70172,ac2g,0,e,6939565528418.451,f
125589,ac2g,70172,ac2g,122891,,6939565527625.957,s
7,ac2g,70198,ac2g,0,e,6939565528421.395,f
125589,ac2g,70198,ac2g,122891,,6939565527740.597,s
7,ac2g,70200,ac2g,0,e,6939565528434.099,f
125589,ac2g,70200,ac2g,122891,,6939565527754.222,s
7,ac2g,70217,ac2g,0,e,6939565528438.547,f
125589,ac2g,70217,ac2g,122891,,6939565527797.214,s
7,ac2g,70230,ac2g,0,e,6939565528451.058,f
125589,ac2g,70230,ac2g,122891,,6939565527842.93,s
7,ac2g,70253,ac2g,0,e,6939565528459.507,f
125589,ac2g,70253,ac2g,122891,,6939565527984.412,s
7,ac2g,70288,ac2g,0,e,6939565528461.97,f
125589,ac2g,70288,ac2g,122891,,6939565528058.149,s
7,ac2g,70290,ac2g,0,e,6939565528465.587,f
125589,ac2g,70290,ac2g,122891,,6939565528069.309,s
7,ac2g,70319,ac2g,0,e,6939565528470.802,f
125589,ac2g,70319,ac2g,122891,,6939565528185.525,s
125589,ac2g,70344,ac2g,122891,e,6939565528275.375,f
7,ac2g,70345,ac2g,0,e,6939565528473.267,f
125589,ac2g,70345,ac2g,122891,,6939565528279.132,s
7,ac2g,70347,ac2g,0,e,6939565528489.81,f
125589,ac2g,70347,ac2g,122891,,6939565528291.586,s
7,ac2g,70364,ac2g,0,e,6939565528493.715,f
125589,ac2g,70364,ac2g,122891,,6939565528330.818,s
7,ac2g,70377,ac2g,0,e,6939565528508.691,f
125589,ac2g,70377,ac2g,122891,,6939565528372.754,s
7,ac2g,70410,ac2g,0,e,6939565530805.453,f
125589,ac2g,70410,ac2g,122891,,6939565528523.554,s
7,ac2g,70424,ac2g,0,e,6939565530809.325,f
125589,ac2g,70424,ac2g,122891,,6939565528573.482,s
7,ac2g,70449,ac2g,0,e,6939565530812.909,f
125589,ac2g,70449,ac2g,122891,,6939565528664.82,s
7,ac2g,70451,ac2g,0,e,6939565530830.061,f
125589,ac2g,70451,ac2g,122891,,6939565528676.805,s
7,ac2g,70468,ac2g,0,e,6939565530834.509,f
125589,ac2g,70468,ac2g,122891,,6939565528715.021,s
7,ac2g,70481,ac2g,0,e,6939565530849.293,f
125589,ac2g,70481,ac2g,122891,,6939565528755.181,s
7,ac2g,70504,ac2g,0,e,6939565530857.549,f
125589,ac2g,70504,ac2g,122891,,6939565528883.113,s
7,ac2g,70539,ac2g,0,e,6939565530860.141,f
125589,ac2g,70539,ac2g,122891,,6939565528956.134,s
7,ac2g,70541,ac2g,0,e,6939565530863.757,f
125589,ac2g,70541,ac2g,122891,,6939565528968.35,s
7,ac2g,70570,ac2g,0,e,6939565530868.941,f
125589,ac2g,70570,ac2g,122891,,6939565529078.357,s
125589,ac2g,70598,ac2g,122891,e,6939565529171.396,f
7,ac2g,70600,ac2g,0,e,6939565530871.405,f
125589,ac2g,70600,ac2g,122891,,6939565529174.986,s
7,ac2g,70601,ac2g,0,e,6939565530879.053,f
125589,ac2g,70601,ac2g,122891,,6939565529187.375,s
125589,ac2g,70621,ac2g,122891,e,6939565529234.16,f
7,ac2g,70623,ac2g,0,e,6939565530881.709,f
125589,ac2g,70623,ac2g,122891,,6939565529235.891,s
7,ac2g,70635,ac2g,0,e,6939565530888.621,f
125589,ac2g,70635,ac2g,122891,,6939565529276.045,s
125589,ac2g,70691,ac2g,122891,e,6939565529504.808,f
7,ac2g,70698,ac2g,0,e,6939565530895.917,f
125589,ac2g,70698,ac2g,122891,,6939565529529.487,s
7,ac2g,70712,ac2g,0,e,6939565530898.061,f
125589,ac2g,70712,ac2g,122891,,6939565529584.865,s
7,ac2g,70725,ac2g,0,e,6939565530902.157,f
125589,ac2g,70725,ac2g,122891,,6939565529631.792,s
125589,ac2g,70737,ac2g,122891,e,6939565529661.418,f
125589,ac2g,70738,ac2g,122891,e,6939565529664.238,f
7,ac2g,70739,ac2g,0,e,6939565530904.973,f
125589,ac2g,70739,ac2g,122891,,6939565529670.258,s
7,ac2g,70797,ac2g,0,e,6939565530942.573,f
125589,ac2g,70797,ac2g,122891,,6939565529965.451,s
7,ac2g,70804,ac2g,0,e,6939565530944.237,f
125589,ac2g,70804,ac2g,122891,,6939565529996.608,s
7,ac2g,70822,ac2g,0,e,6939565530946.381,f
125589,ac2g,70822,ac2g,122891,,6939565530062.579,s
7,ac2g,70829,ac2g,0,e,6939565530948.717,f
125589,ac2g,70829,ac2g,122891,,6939565530091.62,s
7,ac2g,70836,ac2g,0,e,6939565530950.861,f
125589,ac2g,70836,ac2g,122891,,6939565530126.745,s
7,ac2g,70856,ac2g,0,e,6939565530953.325,f
125589,ac2g,70856,ac2g,122891,,6939565530176.36,s
7,ac2g,70863,ac2g,0,e,6939565530955.277,f
125589,ac2g,70863,ac2g,122891,,6939565530200.455,s
7,ac2g,70870,ac2g,0,e,6939565530957.453,f
125589,ac2g,70870,ac2g,122891,,6939565530226.058,s
7,ac2g,70905,ac2g,0,e,6939565530959.917,f
125589,ac2g,70905,ac2g,122891,,6939565530365.378,s
7,ac2g,70931,ac2g,0,e,6939565530962.893,f
125589,ac2g,70931,ac2g,122891,,6939565530477.599,s
7,ac2g,70933,ac2g,0,e,6939565530976.205,f
125589,ac2g,70933,ac2g,122891,,6939565530493.892,s
7,ac2g,70950,ac2g,0,e,6939565530980.781,f
125589,ac2g,70950,ac2g,122891,,6939565530557.556,s
7,ac2g,70963,ac2g,0,e,6939565530992.685,f
125589,ac2g,70963,ac2g,122891,,6939565530602.166,s
7,ac2g,70986,ac2g,0,e,6939565531001.133,f
125589,ac2g,70986,ac2g,122891,,6939565530738.55,s
7,ac2g,71021,ac2g,0,e,6939565531003.597,f
125589,ac2g,71021,ac2g,122891,,6939565530813.338,s
7,ac2g,71023,ac2g,0,e,6939565531007.213,f
125589,ac2g,71023,ac2g,122891,,6939565530824.747,s
7,ac2g,71052,ac2g,0,e,6939565531012.365,f
125589,ac2g,71052,ac2g,122891,,6939565530936.474,s
125589,ac2g,71077,ac2g,122891,e,6939565531028.61,f
7,ac2g,71078,ac2g,0,e,6939565533367.719,f
125589,ac2g,71078,ac2g,122891,,6939565531032.529,s
7,ac2g,71080,ac2g,0,e,6939565533386.279,f
125589,ac2g,71080,ac2g,122891,,6939565531045.116,s
7,ac2g,71097,ac2g,0,e,6939565533390.215,f
125589,ac2g,71097,ac2g,122891,,6939565531085.821,s
7,ac2g,71110,ac2g,0,e,6939565533405.191,f
125589,ac2g,71110,ac2g,122891,,6939565531128.023,s
7,ac2g,71143,ac2g,0,e,6939565533413.767,f
125589,ac2g,71143,ac2g,122891,,6939565531283.296,s
7,ac2g,71157,ac2g,0,e,6939565533416.871,f
125589,ac2g,71157,ac2g,122891,,6939565531333.572,s
7,ac2g,71182,ac2g,0,e,6939565533420.647,f
125589,ac2g,71182,ac2g,122891,,6939565531423.496,s
7,ac2g,71184,ac2g,0,e,6939565533436.711,f
125589,ac2g,71184,ac2g,122891,,6939565531434.957,s
7,ac2g,71201,ac2g,0,e,6939565533440.999,f
125589,ac2g,71201,ac2g,122891,,6939565531473.073,s
7,ac2g,71214,ac2g,0,e,6939565533456.007,f
125589,ac2g,71214,ac2g,122891,,6939565531513.353,s
7,ac2g,71237,ac2g,0,e,6939565533463.783,f
125589,ac2g,71237,ac2g,122891,,6939565531638.956,s
7,ac2g,71272,ac2g,0,e,6939565533466.439,f
125589,ac2g,71272,ac2g,122891,,6939565531757.681,s
7,ac2g,71274,ac2g,0,e,6939565533470.215,f
125589,ac2g,71274,ac2g,122891,,6939565531769.426,s
7,ac2g,71303,ac2g,0,e,6939565533475.431,f
125589,ac2g,71303,ac2g,122891,,6939565531880.936,s
125589,ac2g,71331,ac2g,122891,e,6939565531977.922,f
7,ac2g,71333,ac2g,0,e,6939565533477.735,f
125589,ac2g,71333,ac2g,122891,,6939565531981.467,s
7,ac2g,71334,ac2g,0,e,6939565533485.703,f
125589,ac2g,71334,ac2g,122891,,6939565531994.047,s
125589,ac2g,71354,ac2g,122891,e,6939565532037.636,f
7,ac2g,71356,ac2g,0,e,6939565533488.359,f
125589,ac2g,71356,ac2g,122891,,6939565532039.186,s
7,ac2g,71368,ac2g,0,e,6939565533495.495,f
125589,ac2g,71368,ac2g,122891,,6939565532083.25,s
125589,ac2g,71424,ac2g,122891,e,6939565532310.242,f
7,ac2g,71431,ac2g,0,e,6939565533503.111,f
125589,ac2g,71431,ac2g,122891,,6939565532333.019,s
7,ac2g,71445,ac2g,0,e,6939565533505.319,f
125589,ac2g,71445,ac2g,122891,,6939565532371.81,s
7,ac2g,71458,ac2g,0,e,6939565533509.415,f
125589,ac2g,71458,ac2g,122891,,6939565532417.513,s
125589,ac2g,71470,ac2g,122891,e,6939565532447.801,f
125589,ac2g,71471,ac2g,122891,e,6939565532450.765,f
7,ac2g,71472,ac2g,0,e,6939565533512.231,f
125589,ac2g,71472,ac2g,122891,,6939565532456.753,s
7,ac2g,71530,ac2g,0,e,6939565533549.703,f
125589,ac2g,71530,ac2g,122891,,6939565532741.508,s
7,ac2g,71537,ac2g,0,e,6939565533551.463,f
125589,ac2g,71537,ac2g,122891,,6939565532773.497,s
7,ac2g,71555,ac2g,0,e,6939565533553.607,f
125589,ac2g,71555,ac2g,122891,,6939565532839.512,s
7,ac2g,71562,ac2g,0,e,6939565533555.591,f
125589,ac2g,71562,ac2g,122891,,6939565532867.341,s
7,ac2g,71569,ac2g,0,e,6939565533557.735,f
125589,ac2g,71569,ac2g,122891,,6939565532902.108,s
7,ac2g,71589,ac2g,0,e,6939565533560.167,f
125589,ac2g,71589,ac2g,122891,,6939565532950.831,s
7,ac2g,71596,ac2g,0,e,6939565533562.151,f
125589,ac2g,71596,ac2g,122891,,6939565532980.25,s
7,ac2g,71603,ac2g,0,e,6939565533564.263,f
125589,ac2g,71603,ac2g,122891,,6939565533007.576,s
7,ac2g,71638,ac2g,0,e,6939565533566.631,f
125589,ac2g,71638,ac2g,122891,,6939565533144.991,s
7,ac2g,71664,ac2g,0,e,6939565533569.607,f
125589,ac2g,71664,ac2g,122891,,6939565533257.486,s
7,ac2g,71666,ac2g,0,e,6939565533583.207,f
125589,ac2g,71666,ac2g,122891,,6939565533270.935,s
7,ac2g,71683,ac2g,0,e,6939565533587.943,f
125589,ac2g,71683,ac2g,122891,,6939565533312.449,s
7,ac2g,71696,ac2g,0,e,6939565533600.103,f
125589,ac2g,71696,ac2g,122891,,6939565533359.955,s
7,ac2g,71719,ac2g,0,e,6939565533608.679,f
125589,ac2g,71719,ac2g,122891,,6939565533495.955,s
7,ac2g,71754,ac2g,0,e,6939565535983.649,f
125589,ac2g,71754,ac2g,122891,,6939565533610.202,s
7,ac2g,71756,ac2g,0,e,6939565535987.553,f
125589,ac2g,71756,ac2g,122891,,6939565533622.92,s
7,ac2g,71785,ac2g,0,e,6939565535993.217,f
125589,ac2g,71785,ac2g,122891,,6939565533742.351,s
125589,ac2g,71810,ac2g,122891,e,6939565533836.873,f
7,ac2g,71811,ac2g,0,e,6939565535995.777,f
125589,ac2g,71811,ac2g,122891,,6939565533841.053,s
7,ac2g,71813,ac2g,0,e,6939565536013.665,f
125589,ac2g,71813,ac2g,122891,,6939565533853.098,s
7,ac2g,71830,ac2g,0,e,6939565536017.569,f
125589,ac2g,71830,ac2g,122891,,6939565533896.556,s
7,ac2g,71843,ac2g,0,e,6939565536032.033,f
125589,ac2g,71843,ac2g,122891,,6939565533941.269,s
7,ac2g,71876,ac2g,0,e,6939565536040.609,f
125589,ac2g,71876,ac2g,122891,,6939565534092.104,s
7,ac2g,71890,ac2g,0,e,6939565536043.873,f
125589,ac2g,71890,ac2g,122891,,6939565534142.986,s
7,ac2g,71915,ac2g,0,e,6939565536047.489,f
125589,ac2g,71915,ac2g,122891,,6939565534229.982,s
7,ac2g,71917,ac2g,0,e,6939565536063.905,f
125589,ac2g,71917,ac2g,122891,,6939565534240.919,s
7,ac2g,71934,ac2g,0,e,6939565536068.513,f
125589,ac2g,71934,ac2g,122891,,6939565534279.408,s
7,ac2g,71947,ac2g,0,e,6939565536083.201,f
125589,ac2g,71947,ac2g,122891,,6939565534321.711,s
7,ac2g,71970,ac2g,0,e,6939565536090.945,f
125589,ac2g,71970,ac2g,122891,,6939565534459.016,s
7,ac2g,72005,ac2g,0,e,6939565536093.537,f
125589,ac2g,72005,ac2g,122891,,6939565534533.757,s
7,ac2g,72007,ac2g,0,e,6939565536097.313,f
125589,ac2g,72007,ac2g,122891,,6939565534545.93,s
7,ac2g,72036,ac2g,0,e,6939565536102.529,f
125589,ac2g,72036,ac2g,122891,,6939565534655.55,s
125589,ac2g,72064,ac2g,122891,e,6939565534750.735,f
7,ac2g,72066,ac2g,0,e,6939565536104.801,f
125589,ac2g,72066,ac2g,122891,,6939565534754.272,s
7,ac2g,72067,ac2g,0,e,6939565536112.609,f
125589,ac2g,72067,ac2g,122891,,6939565534766.479,s
125589,ac2g,72087,ac2g,122891,e,6939565534814.422,f
7,ac2g,72089,ac2g,0,e,6939565536115.233,f
125589,ac2g,72089,ac2g,122891,,6939565534816.221,s
7,ac2g,72101,ac2g,0,e,6939565536122.017,f
125589,ac2g,72101,ac2g,122891,,6939565534857.936,s
125589,ac2g,72157,ac2g,122891,e,6939565535087.01,f
7,ac2g,72164,ac2g,0,e,6939565536129.281,f
125589,ac2g,72164,ac2g,122891,,6939565535109.83,s
7,ac2g,72178,ac2g,0,e,6939565536131.489,f
125589,ac2g,72178,ac2g,122891,,6939565535148.671,s
7,ac2g,72191,ac2g,0,e,6939565536135.649,f
125589,ac2g,72191,ac2g,122891,,6939565535195.48,s
125589,ac2g,72203,ac2g,122891,e,6939565535225.828,f
125589,ac2g,72204,ac2g,122891,e,6939565535228.544,f
7,ac2g,72205,ac2g,0,e,6939565536138.465,f
125589,ac2g,72205,ac2g,122891,,6939565535234.483,s
7,ac2g,72263,ac2g,0,e,6939565536175.841,f
125589,ac2g,72263,ac2g,122891,,6939565535519.844,s
7,ac2g,72270,ac2g,0,e,6939565536177.697,f
125589,ac2g,72270,ac2g,122891,,6939565535550.577,s
7,ac2g,72288,ac2g,0,e,6939565536179.905,f
125589,ac2g,72288,ac2g,122891,,6939565535616.607,s
7,ac2g,72295,ac2g,0,e,6939565536181.888,f
125589,ac2g,72295,ac2g,122891,,6939565535642.356,s
7,ac2g,72302,ac2g,0,e,6939565536184.065,f
125589,ac2g,72302,ac2g,122891,,6939565535675.138,s
7,ac2g,72322,ac2g,0,e,6939565536186.529,f
125589,ac2g,72322,ac2g,122891,,6939565535724.313,s
7,ac2g,72329,ac2g,0,e,6939565536188.481,f
125589,ac2g,72329,ac2g,122891,,6939565535748.86,s
7,ac2g,72336,ac2g,0,e,6939565536190.625,f
125589,ac2g,72336,ac2g,122891,,6939565535776.637,s
7,ac2g,72371,ac2g,0,e,6939565536192.961,f
125589,ac2g,72371,ac2g,122891,,6939565535914.076,s
7,ac2g,72397,ac2g,0,e,6939565536195.937,f
125589,ac2g,72397,ac2g,122891,,6939565536082.914,s
7,ac2g,72399,ac2g,0,e,6939565536208.608,f
125589,ac2g,72399,ac2g,122891,,6939565536096.568,s
7,ac2g,72416,ac2g,0,e,6939565536213.057,f
125589,ac2g,72416,ac2g,122891,,6939565536137.48,s
7,ac2g,72429,ac2g,0,e,6939565536225.665,f
125589,ac2g,72429,ac2g,122891,,6939565536183.582,s
7,ac2g,72452,ac2g,0,e,6939565538558.331,f
125589,ac2g,72452,ac2g,122891,,6939565536324.847,s
7,ac2g,72487,ac2g,0,e,6939565538561.275,f
125589,ac2g,72487,ac2g,122891,,6939565536416.75,s
7,ac2g,72489,ac2g,0,e,6939565538565.019,f
125589,ac2g,72489,ac2g,122891,,6939565536428.862,s
7,ac2g,72518,ac2g,0,e,6939565538570.235,f
125589,ac2g,72518,ac2g,122891,,6939565536547.587,s
125589,ac2g,72543,ac2g,122891,e,6939565536640.061,f
7,ac2g,72544,ac2g,0,e,6939565538572.699,f
125589,ac2g,72544,ac2g,122891,,6939565536644.11,s
7,ac2g,72546,ac2g,0,e,6939565538590.555,f
125589,ac2g,72546,ac2g,122891,,6939565536656.611,s
7,ac2g,72563,ac2g,0,e,6939565538594.363,f
125589,ac2g,72563,ac2g,122891,,6939565536695.79,s
7,ac2g,72576,ac2g,0,e,6939565538609.403,f
125589,ac2g,72576,ac2g,122891,,6939565536739.494,s
7,ac2g,72609,ac2g,0,e,6939565538617.979,f
125589,ac2g,72609,ac2g,122891,,6939565536887.698,s
7,ac2g,72623,ac2g,0,e,6939565538620.955,f
125589,ac2g,72623,ac2g,122891,,6939565536939.201,s
7,ac2g,72648,ac2g,0,e,6939565538624.539,f
125589,ac2g,72648,ac2g,122891,,6939565537072.333,s
7,ac2g,72650,ac2g,0,e,6939565538640.603,f
125589,ac2g,72650,ac2g,122891,,6939565537091.235,s
7,ac2g,72667,ac2g,0,e,6939565538644.795,f
125589,ac2g,72667,ac2g,122891,,6939565537134.996,s
7,ac2g,72680,ac2g,0,e,6939565538659.835,f
125589,ac2g,72680,ac2g,122891,,6939565537187.281,s
7,ac2g,72703,ac2g,0,e,6939565538667.451,f
125589,ac2g,72703,ac2g,122891,,6939565537327.108,s
7,ac2g,72738,ac2g,0,e,6939565538670.043,f
125589,ac2g,72738,ac2g,122891,,6939565537406.651,s
7,ac2g,72740,ac2g,0,e,6939565538673.627,f
125589,ac2g,72740,ac2g,122891,,6939565537418.605,s
7,ac2g,72769,ac2g,0,e,6939565538678.875,f
125589,ac2g,72769,ac2g,122891,,6939565537530.68,s
125589,ac2g,72797,ac2g,122891,e,6939565537650.074,f
7,ac2g,72799,ac2g,0,e,6939565538681.179,f
125589,ac2g,72799,ac2g,122891,,6939565537653.795,s
7,ac2g,72800,ac2g,0,e,6939565538689.019,f
125589,ac2g,72800,ac2g,122891,,6939565537668.095,s
125589,ac2g,72820,ac2g,122891,e,6939565537717.199,f
7,ac2g,72822,ac2g,0,e,6939565538691.675,f
125589,ac2g,72822,ac2g,122891,,6939565537719.122,s
7,ac2g,72834,ac2g,0,e,6939565538698.459,f
125589,ac2g,72834,ac2g,122891,,6939565537762.689,s
125589,ac2g,72890,ac2g,122891,e,6939565537995.718,f
7,ac2g,72897,ac2g,0,e,6939565538705.819,f
125589,ac2g,72897,ac2g,122891,,6939565538019.505,s
7,ac2g,72911,ac2g,0,e,6939565538708.251,f
125589,ac2g,72911,ac2g,122891,,6939565538060.047,s
7,ac2g,72924,ac2g,0,e,6939565538712.379,f
125589,ac2g,72924,ac2g,122891,,6939565538108.388,s
125589,ac2g,72936,ac2g,122891,e,6939565538138.351,f
125589,ac2g,72937,ac2g,122891,e,6939565538141.357,f
7,ac2g,72938,ac2g,0,e,6939565538715.163,f
125589,ac2g,72938,ac2g,122891,,6939565538147.739,s
7,ac2g,72996,ac2g,0,e,6939565538752.826,f
125589,ac2g,72996,ac2g,122891,,6939565538433.946,s
7,ac2g,73003,ac2g,0,e,6939565538754.651,f
125589,ac2g,73003,ac2g,122891,,6939565538465.025,s
7,ac2g,73021,ac2g,0,e,6939565538756.795,f
125589,ac2g,73021,ac2g,122891,,6939565538530.634,s
7,ac2g,73028,ac2g,0,e,6939565538759.003,f
125589,ac2g,73028,ac2g,122891,,6939565538556.154,s
7,ac2g,73035,ac2g,0,e,6939565538761.115,f
125589,ac2g,73035,ac2g,122891,,6939565538589.664,s
7,ac2g,73055,ac2g,0,e,6939565538763.579,f
125589,ac2g,73055,ac2g,122891,,6939565538637.878,s
7,ac2g,73062,ac2g,0,e,6939565538765.563,f
125589,ac2g,73062,ac2g,122891,,6939565538661.778,s
7,ac2g,73069,ac2g,0,e,6939565538767.707,f
