Ev Idx,tid,cat,Record function id,Input type,name,pid,dur,External id,Concrete Inputs,Sequence number,Input Strides,Input Dims,ts,Fwd thread id,ph
3212,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::_unsafe_view,122891,2.456,20109,"["""", ""[50, 1, 1024]""]",,"[[1024, 1024, 512, 1], []]","[[50, 1, 2, 512], []]",6939565519706.396,,X
3213,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,11.979,20110,,4782,,,6939565519723.561,1,X
3214,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,6.234,20111,"[""""]",4782,"[[1024, 1024, 1]]","[[50, 1, 1024]]",6939565519726.29,1,X
3215,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,4.101,20112,"["""", ""[50, 1024]""]",,"[[1024, 1024, 1], []]","[[50, 1, 1024], []]",6939565519728.055,,X
3216,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.181,20113,"["""", ""[50, 1024]""]",,"[[1024, 1024, 1], []]","[[50, 1, 1024], []]",6939565519729.559,,X
3217,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,184.366,20114,,4781,,,6939565519742.774,1,X
3218,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,127.617,20115,"[""""]",4781,"[[1024, 1]]","[[50, 1024]]",6939565519745.314,1,X
3219,125589,cpu_op,0,"[""float""]",aten::t,122891,7.648,20116,"[""""]",,"[[1, 512]]","[[512, 1024]]",6939565519749.411,,X
3220,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.958,20117,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 1024], [], []]",6939565519751.774,,X
3221,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.014,20118,"["""", ""[1024, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 1024], [], [], []]",6939565519754.318,,X
3222,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,62.498,20119,"["""", """"]",,"[[1024, 1], [512, 1]]","[[50, 1024], [1024, 512]]",6939565519758.803,,X
3223,125589,cpu_op,0,"[""float""]",aten::t,122891,6.451,20120,"[""""]",,"[[1024, 1]]","[[50, 1024]]",6939565519824.999,,X
3224,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.763,20121,"["""", ""0"", ""1""]",,"[[1024, 1], [], []]","[[50, 1024], [], []]",6939565519826.432,,X
3225,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.042,20122,"["""", ""[1024, 50]"", ""[1, 1024]"", """"]",,"[[1024, 1], [], [], []]","[[50, 1024], [], [], []]",6939565519828.758,,X
3226,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,31.119,20123,"["""", """"]",,"[[1, 1024], [512, 1]]","[[1024, 50], [50, 512]]",6939565519833.214,,X
3227,125589,cpu_op,0,"[""float""]",aten::t,122891,5.412,20124,"[""""]",,"[[512, 1]]","[[1024, 512]]",6939565519866.331,,X
3228,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.105,20125,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[1024, 512], [], []]",6939565519867.517,,X
3229,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.796,20126,"["""", ""[512, 1024]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[1024, 512], [], [], []]",6939565519869.416,,X
3230,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,32.776,20127,"["""", ""[0]"", ""True"", """"]",,"[[1024, 1], [], [], []]","[[50, 1024], [], [], []]",6939565519876.302,,X
3231,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.026,20128,"["""", ""[1024]""]",,"[[1024, 1], []]","[[1, 1024], []]",6939565519911.993,,X
3232,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,15.432,20129,,4780,,,6939565519939.139,1,X
3233,125589,cpu_op,0,"[""float""]",TBackward0,122891,8.866,20130,"[""""]",4780,"[[1, 512]]","[[512, 1024]]",6939565519942.204,1,X
3234,125589,cpu_op,0,"[""float""]",aten::t,122891,6.754,20131,"[""""]",,"[[1, 512]]","[[512, 1024]]",6939565519943.852,,X
3235,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.102,20132,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 1024], [], []]",6939565519945.284,,X
3236,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.881,20133,"["""", ""[1024, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 1024], [], [], []]",6939565519948.097,,X
3237,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,40.409,20134,,4779,,,6939565519961.852,1,X
3238,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,6.094,20135,"[""""]",4779,"[[512, 1]]","[[50, 512]]",6939565519964.352,1,X
3239,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,3.401,20136,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565519966.637,,X
3240,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.481,20137,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565519968.195,,X
3241,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,21.421,20138,"["""", """", ""1""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565519975.595,,X
3242,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,12.522,20139,,4778,,,6939565520010.546,1,X
3243,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,6.272,20140,"[""""]",4778,"[[512, 512, 1]]","[[50, 1, 512]]",6939565520013.427,1,X
3244,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,3.905,20141,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565520015.427,,X
3245,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.955,20142,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565520016.966,,X
3246,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,167.275,20143,,4777,,,6939565520030.145,1,X
3247,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,114.342,20144,"[""""]",4777,"[[512, 1]]","[[50, 512]]",6939565520032.707,1,X
3248,125589,cpu_op,0,"[""float""]",aten::t,122891,6.631,20145,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565520035.735,,X
3249,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.903,20146,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565520037.341,,X
3250,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.98,20147,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565520039.855,,X
3251,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,51.675,20148,"["""", """"]",,"[[512, 1], [512, 1]]","[[50, 512], [512, 512]]",6939565520043.995,,X
3252,125589,cpu_op,0,"[""float""]",aten::t,122891,5.938,20149,"[""""]",,"[[512, 1]]","[[50, 512]]",6939565520098.828,,X
3253,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.355,20150,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[50, 512], [], []]",6939565520100.163,,X
3254,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.998,20151,"["""", ""[512, 50]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565520102.14,,X
3255,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,31.829,20152,"["""", """"]",,"[[1, 512], [512, 1]]","[[512, 50], [50, 512]]",6939565520106.321,,X
3256,125589,cpu_op,0,"[""float""]",aten::t,122891,5.772,20153,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565520140.189,,X
3257,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.276,20154,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[512, 512], [], []]",6939565520141.567,,X
3258,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.876,20155,"["""", ""[512, 512]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[512, 512], [], [], []]",6939565520143.584,,X
3259,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,29.141,20156,"["""", ""[0]"", ""True"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565520149.838,,X
3260,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.085,20157,"["""", ""[512]""]",,"[[512, 1], []]","[[1, 512], []]",6939565520181.732,,X
3261,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,15.674,20158,,4776,,,6939565520208.302,1,X
3262,125589,cpu_op,0,"[""float""]",TBackward0,122891,8.782,20159,"[""""]",4776,"[[1, 512]]","[[512, 512]]",6939565520211.36,1,X
3263,125589,cpu_op,0,"[""float""]",aten::t,122891,6.811,20160,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565520212.92,,X
3264,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.047,20161,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565520214.468,,X
3265,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.043,20162,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565520217.066,,X
3266,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,38.588,20163,,4775,,,6939565520231.221,1,X
3267,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,5.784,20164,"[""""]",4775,"[[512, 1]]","[[50, 512]]",6939565520233.806,1,X
3268,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,3.187,20165,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565520235.964,,X
3269,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,1.468,20166,"["""", ""[50, 1, 512]""]",,"[[512, 1], []]","[[50, 512], []]",6939565520237.351,,X
3270,125589,cpu_op,0,"[""float"", ""float"", ""Scalar""]",aten::add_,122891,20.107,20167,"["""", """", ""1""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565520244.583,,X
3271,125589,cpu_op,0,,autograd::engine::evaluate_function: SplitWithSizesBackward0,122891,46.183,20168,,4774,,,6939565520278.202,1,X
3272,125589,cpu_op,0,"[""float"", ""float""]",SplitWithSizesBackward0,122891,37.979,20169,"["""", """"]",4774,"[[1], [1]]","[[512], [1024]]",6939565520281.128,1,X
3273,125589,cpu_op,0,"[""TensorList"", ""Scalar""]",aten::cat,122891,33.836,20170,"["""", ""0""]",,"[[[1], [1]], []]","[[[512], [1024]], []]",6939565520284.379,,X
3274,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,17.176,20171,,,,,6939565520336.433,,X
3275,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,10.976,20172,"[""""]",,[[1]],[[1536]],6939565520340.324,,X
3276,125589,cpu_op,0,"[""float""]",aten::detach,122891,6.477,20173,"[""""]",,[[1]],[[1536]],6939565520344.157,,X
3277,125589,cpu_op,0,"[""float""]",detach,122891,4.082,20174,"[""""]",,[[1]],[[1536]],6939565520346.164,,X
3278,125589,cpu_op,0,,autograd::engine::evaluate_function: SplitWithSizesBackward0,122891,38.743,20175,,4773,,,6939565520360.979,1,X
3279,125589,cpu_op,0,"[""float"", ""float""]",SplitWithSizesBackward0,122891,30.099,20176,"["""", """"]",4773,"[[512, 1], [512, 1]]","[[512, 512], [1024, 512]]",6939565520363.766,1,X
3280,125589,cpu_op,0,"[""TensorList"", ""Scalar""]",aten::cat,122891,26.753,20177,"["""", ""0""]",,"[[[512, 1], [512, 1]], []]","[[[512, 512], [1024, 512]], []]",6939565520366.338,,X
3281,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,11.715,20178,,,,,6939565520409.124,,X
3282,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,6.284,20179,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565520412.497,,X
3283,125589,cpu_op,0,"[""float""]",aten::detach,122891,3.796,20180,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565520414.531,,X
3284,125589,cpu_op,0,"[""float""]",detach,122891,2.012,20181,"[""""]",,"[[512, 1]]","[[1536, 512]]",6939565520415.954,,X
3285,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeLayerNormBackward0,122891,83.504,20182,,4772,,,6939565520427.953,1,X
3286,125589,cpu_op,0,"[""float""]",NativeLayerNormBackward0,122891,68.41,20183,"[""""]",4772,"[[512, 512, 1]]","[[50, 1, 512]]",6939565520430.47,1,X
3287,125589,cpu_op,0,"[""float"", ""float"", ""ScalarList"", ""float"", ""float"", ""float"", ""float"", ""ScalarList""]",aten::native_layer_norm_backward,122891,60.187,20184,"["""", """", ""[512]"", """", """", """", """", ""[True, True, True]""]",,"[[512, 512, 1], [512, 512, 1], [], [1, 1, 1], [1, 1, 1], [1], [1], []]","[[50, 1, 512], [50, 1, 512], [], [50, 1, 1], [50, 1, 1], [512], [512], []]",6939565520437.543,,X
3288,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,7.602,20185,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565520444.996,,X
3289,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,6.427,20186,"[""[512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565520455.687,,X
3290,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,6.463,20187,"[""[512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565520464.476,,X
3291,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,11.457,20188,,,,,6939565520521.231,,X
3292,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,5.873,20189,"[""""]",,[[1]],[[512]],6939565520524.776,,X
3293,125589,cpu_op,0,"[""float""]",aten::detach,122891,3.257,20190,"[""""]",,[[1]],[[512]],6939565520526.968,,X
3294,125589,cpu_op,0,"[""float""]",detach,122891,1.695,20191,"[""""]",,[[1]],[[512]],6939565520528.161,,X
3295,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,9.875,20192,,,,,6939565520540.217,,X
3296,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,4.601,20193,"[""""]",,[[1]],[[512]],6939565520543.482,,X
3297,125589,cpu_op,0,"[""float""]",aten::detach,122891,2.588,20194,"[""""]",,[[1]],[[512]],6939565520545.049,,X
3298,125589,cpu_op,0,"[""float""]",detach,122891,1.232,20195,"[""""]",,[[1]],[[512]],6939565520546.054,,X
3299,125589,cpu_op,0,,autograd::engine::evaluate_function: AddBackward0,122891,7.533,20196,,4771,,,6939565520556.958,1,X
3300,125589,cpu_op,0,"[""float""]",AddBackward0,122891,1.098,20197,"[""""]",4771,"[[512, 512, 1]]","[[50, 1, 512]]",6939565520559.403,1,X
3301,125589,cpu_op,0,,autograd::engine::evaluate_function: NativeDropoutBackward0,122891,46.502,20198,,4770,,,6939565520571.407,1,X
3302,125589,cpu_op,0,"[""float""]",NativeDropoutBackward0,122891,38.278,20199,"[""""]",4770,"[[512, 512, 1]]","[[50, 1, 512]]",6939565520573.979,1,X
3303,125589,cpu_op,0,"[""float"", ""bool"", ""Scalar""]",aten::native_dropout_backward,122891,34.737,20200,"["""", """", ""1.1111111111111112""]",,"[[512, 512, 1], [512, 512, 1], []]","[[50, 1, 512], [50, 1, 512], []]",6939565520576.812,,X
3304,125589,cpu_op,0,"[""float"", """", """", """", """", ""Scalar""]",aten::empty_like,122891,10.301,20201,"["""", """", """", """", """", ""0""]",,"[[512, 512, 1], [], [], [], [], []]","[[50, 1, 512], [], [], [], [], []]",6939565520581.277,,X
3305,125589,cpu_op,0,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,122891,7.169,20202,"[""[50, 1, 512]"", ""6"", ""0"", """", """", ""0""]",,"[[], [], [], [], [], []]","[[], [], [], [], [], []]",6939565520583.684,,X
3306,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,23.904,20203,,4769,,,6939565520626.583,1,X
3307,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,8.07,20204,"[""""]",4769,"[[512, 512, 1]]","[[50, 1, 512]]",6939565520638.969,1,X
3308,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,4.88,20205,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565520641.742,,X
3309,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,3.031,20206,"["""", ""[50, 512]""]",,"[[512, 512, 1], []]","[[50, 1, 512], []]",6939565520643.182,,X
3310,125589,cpu_op,0,,autograd::engine::evaluate_function: AddmmBackward0,122891,179.014,20207,,4768,,,6939565520658.134,1,X
3311,125589,cpu_op,0,"[""float""]",AddmmBackward0,122891,123.99,20208,"[""""]",4768,"[[512, 1]]","[[50, 512]]",6939565520660.711,1,X
3312,125589,cpu_op,0,"[""float""]",aten::t,122891,7.791,20209,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565520663.764,,X
3313,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.157,20210,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565520665.987,,X
3314,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.186,20211,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565520668.426,,X
3315,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,59.507,20212,"["""", """"]",,"[[512, 1], [512, 1]]","[[50, 512], [512, 512]]",6939565520673.486,,X
3316,125589,cpu_op,0,"[""float""]",aten::t,122891,6.206,20213,"[""""]",,"[[512, 1]]","[[50, 512]]",6939565520736.541,,X
3317,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.593,20214,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[50, 512], [], []]",6939565520737.902,,X
3318,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.048,20215,"["""", ""[512, 50]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565520739.966,,X
3319,125589,cpu_op,0,"[""float"", ""float""]",aten::mm,122891,31.867,20216,"["""", """"]",,"[[1, 512], [512, 1]]","[[512, 50], [50, 512]]",6939565520744.202,,X
3320,125589,cpu_op,0,"[""float""]",aten::t,122891,5.554,20217,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565520778.02,,X
3321,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.189,20218,"["""", ""0"", ""1""]",,"[[512, 1], [], []]","[[512, 512], [], []]",6939565520779.261,,X
3322,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.828,20219,"["""", ""[512, 512]"", ""[1, 512]"", """"]",,"[[512, 1], [], [], []]","[[512, 512], [], [], []]",6939565520781.227,,X
3323,125589,cpu_op,0,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,122891,32.905,20220,"["""", ""[0]"", ""True"", """"]",,"[[512, 1], [], [], []]","[[50, 512], [], [], []]",6939565520787.761,,X
3324,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.099,20221,"["""", ""[512]""]",,"[[512, 1], []]","[[1, 512], []]",6939565520823.765,,X
3325,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,14.072,20222,,,,,6939565520850.64,,X
3326,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,8.003,20223,"[""""]",,[[1]],[[512]],6939565520854.368,,X
3327,125589,cpu_op,0,"[""float""]",aten::detach,122891,4.622,20224,"[""""]",,[[1]],[[512]],6939565520856.998,,X
3328,125589,cpu_op,0,"[""float""]",detach,122891,2.492,20225,"[""""]",,[[1]],[[512]],6939565520858.725,,X
3329,125589,cpu_op,0,,autograd::engine::evaluate_function: TBackward0,122891,14.194,20226,,4767,,,6939565520872.159,1,X
3330,125589,cpu_op,0,"[""float""]",TBackward0,122891,8.039,20227,"[""""]",4767,"[[1, 512]]","[[512, 512]]",6939565520874.728,1,X
3331,125589,cpu_op,0,"[""float""]",aten::t,122891,6.183,20228,"[""""]",,"[[1, 512]]","[[512, 512]]",6939565520876.153,,X
3332,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.541,20229,"["""", ""0"", ""1""]",,"[[1, 512], [], []]","[[512, 512], [], []]",6939565520877.603,,X
3333,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.995,20230,"["""", ""[512, 512]"", ""[512, 1]"", """"]",,"[[1, 512], [], [], []]","[[512, 512], [], [], []]",6939565520879.715,,X
3334,125589,cpu_op,0,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,122891,11.254,20231,,,,,6939565520894.441,,X
3335,125589,cpu_op,0,"[""float""]",torch::autograd::AccumulateGrad,122891,5.959,20232,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565520897.699,,X
3336,125589,cpu_op,0,"[""float""]",aten::detach,122891,3.56,20233,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565520899.518,,X
3337,125589,cpu_op,0,"[""float""]",detach,122891,2.163,20234,"[""""]",,"[[512, 1]]","[[512, 512]]",6939565520900.566,,X
3338,125589,cpu_op,0,,autograd::engine::evaluate_function: ViewBackward0,122891,13.431,20235,,4766,,,6939565520912.481,1,X
3339,125589,cpu_op,0,"[""float""]",ViewBackward0,122891,6.897,20236,"[""""]",4766,"[[512, 1]]","[[50, 512]]",6939565520915.25,1,X
3340,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::reshape,122891,4.473,20237,"["""", ""[50, 1, 8, 64]""]",,"[[512, 1], []]","[[50, 512], []]",6939565520917.279,,X
3341,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::view,122891,2.248,20238,"["""", ""[50, 1, 8, 64]""]",,"[[512, 1], []]","[[50, 512], []]",6939565520919.173,,X
3342,125589,cpu_op,0,,autograd::engine::evaluate_function: PermuteBackward0,122891,15.754,20239,,4765,,,6939565520933.094,1,X
3343,125589,cpu_op,0,"[""float""]",PermuteBackward0,122891,9.635,20240,"[""""]",4765,"[[512, 512, 64, 1]]","[[50, 1, 8, 64]]",6939565520935.503,1,X
3344,125589,cpu_op,0,"[""float"", ""ScalarList""]",aten::permute,122891,6.614,20241,"["""", ""[1, 2, 0, 3]""]",,"[[512, 512, 64, 1], []]","[[50, 1, 8, 64], []]",6939565520938.019,,X
3345,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,1.08,20242,"["""", ""[1, 8, 50, 64]"", ""[512, 64, 512, 1]"", """"]",,"[[512, 512, 64, 1], [], [], []]","[[50, 1, 8, 64], [], [], []]",6939565520942.148,,X
3346,125589,cpu_op,0,,autograd::engine::evaluate_function: ScaledDotProductEfficientAttentionBackward0,122891,297.45,20243,,4764,,,6939565520956.297,1,X
3347,125589,cpu_op,0,"[""float""]",ScaledDotProductEfficientAttentionBackward0,122891,277.624,20244,"[""""]",4764,"[[512, 64, 512, 1]]","[[1, 8, 50, 64]]",6939565520958.85,1,X
3348,125589,cpu_op,0,"[""float"", ""float"", ""float"", ""float"", """", ""float"", ""float"", ""long int"", ""long int"", ""Scalar"", ""ScalarList"", ""Scalar"", """"]",aten::_scaled_dot_product_efficient_attention_backward,122891,246.008,20245,"["""", """", """", """", """", """", """", """", """", ""0.10000000000000001"", ""[True, True, True, False]"", ""False"", """"]",,"[[512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [512, 64, 512, 1], [], [25600, 64, 512, 1], [512, 64, 1], [], [], [], [], [], []]","[[1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [1, 8, 50, 64], [], [1, 8, 50, 64], [1, 8, 64], [], [], [], [], [], []]",6939565520988.626,,X
3349,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,3.282,20246,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565520996.746,,X
3350,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.84,20247,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565520998.72,,X
3351,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,2.576,20248,"["""", ""1"", ""2""]",,"[[25600, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565521001.178,,X
3352,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.565,20249,"["""", ""[1, 50, 8, 64]"", ""[25600, 512, 64, 1]"", """"]",,"[[25600, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565521002.893,,X
3353,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,2.563,20250,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565521004.873,,X
3354,125589,cpu_op,0,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,122891,0.552,20251,"["""", ""[1, 50, 8, 64]"", ""[512, 512, 64, 1]"", """"]",,"[[512, 64, 512, 1], [], [], []]","[[1, 8, 50, 64], [], [], []]",6939565521006.599,,X
3355,125589,cpu_op,0,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,122891,4.648,20252,"["""", ""1"", ""2""]",,"[[512, 64, 512, 1], [], []]","[[1, 8, 50, 64], [], []]",6939565521008.592,,X
