ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6936340605265.612,60051,60051,59,22.834,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::add_,"[[1605632, 12544, 112, 1], [128, 1, 1, 1], []]",,"["""", """", ""1""]","[[1, 128, 112, 112], [1, 128, 1, 1], []]",0,,60
6936340605332.591,60051,60051,60,19.254,cpu_op,X,"[""long int"", ""long int"", ""Scalar""]",aten::add_,"[[], [], []]",0,"["""", """", ""1""]","[[], [], []]",0,76,61
6936340605382.085,60051,60051,61,271.949,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::batch_norm,"[[1605632, 12544, 112, 1], [1], [1], [1], [1], [], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]","[[1, 128, 112, 112], [128], [128], [128], [128], [], [], [], []]",0,76,62
6936340605384.554,60051,60051,62,268.74,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::_batch_norm_impl_index,"[[1605632, 12544, 112, 1], [1], [1], [1], [1], [], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]","[[1, 128, 112, 112], [128], [128], [128], [128], [], [], [], []]",0,76,63
6936340605389.378,60051,60051,63,262.807,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::cudnn_batch_norm,"[[1605632, 12544, 112, 1], [1], [1], [1], [1], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05""]","[[1, 128, 112, 112], [128], [128], [128], [128], [], [], []]",0,76,64
6936340605404.203,60051,60051,64,147.535,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,"[[1605632, 12544, 112, 1], [], [], [], [], []]",,"["""", ""6"", ""0"", """", """", ""0""]","[[1, 128, 112, 112], [], [], [], [], []]",0,,65
6936340605408.124,60051,60051,65,141.39,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 128, 112, 112]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,66
6936340605579.242,60051,60051,66,2.405,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 128, 1, 1]""]","[[128], []]",0,,67
6936340605586.087,60051,60051,67,7.931,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[128]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,68
6936340605596.535,60051,60051,68,6.938,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[128]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,69
6936340605606.634,60051,60051,69,4.693,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,70
6936340605620.396,60051,60051,70,4.695,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,71
6936340605689.318,60051,60051,71,92.481,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::hardtanh_,"[[1605632, 12544, 112, 1], [], []]",0,"["""", ""0."", ""6.""]","[[1, 128, 112, 112], [], []]",0,77,72
6936340605693.343,60051,60051,72,49.143,cpu_op,X,"[""float"", """"]",aten::clone,"[[1605632, 12544, 112, 1], []]",0,"["""", """"]","[[1, 128, 112, 112], []]",0,78,73
6936340605697.67,60051,60051,73,9.798,cpu_op,X,"[""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", """", """"]",aten::empty_strided,"[[], [], [], [], [], []]",,"[""[1, 128, 112, 112]"", ""[1605632, 12544, 112, 1]"", ""6"", ""0"", """", """"]","[[], [], [], [], [], []]",0,,74
6936340605709.798,60051,60051,74,30.544,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::copy_,"[[1605632, 12544, 112, 1], [1605632, 12544, 112, 1], []]",,"["""", """", ""False""]","[[1, 128, 112, 112], [1, 128, 112, 112], []]",0,,75
6936340605747.504,60051,60051,75,27.41,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""float""]",aten::hardtanh,"[[1605632, 12544, 112, 1], [], [], [1605632, 12544, 112, 1]]",,"["""", ""0."", ""6."", """"]","[[1, 128, 112, 112], [], [], [1, 128, 112, 112]]",0,,76
6936340605750.546,60051,60051,76,22.642,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""float""]",aten::clamp,"[[1605632, 12544, 112, 1], [], [], [1605632, 12544, 112, 1]]",,"["""", ""0."", ""6."", """"]","[[1, 128, 112, 112], [], [], [1, 128, 112, 112]]",0,,77
6936340605752.981,60051,60051,77,0.564,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::to,"[[1605632, 12544, 112, 1], [], [], [], []]",,"["""", ""6"", ""False"", ""False"", """"]","[[1, 128, 112, 112], [], [], [], []]",0,,78
