tid,cat,id,name,pid,bp,ts,ph
7,ac2g,773,ac2g,0,e,6940680654616.494,f
159650,ac2g,773,ac2g,159650,,6940680654193.38,s
159650,ac2g,775,ac2g,159650,e,6940680654202.421,f
7,ac2g,776,ac2g,0,e,6940680654628.078,f
159650,ac2g,776,ac2g,159650,,6940680654207.121,s
7,ac2g,777,ac2g,0,e,6940680654629.613,f
159650,ac2g,777,ac2g,159650,,6940680654215.027,s
159650,ac2g,779,ac2g,159650,e,6940680654222.195,f
7,ac2g,786,ac2g,0,e,6940680654711.247,f
159650,ac2g,786,ac2g,159650,,6940680654250.089,s
7,ac2g,792,ac2g,0,e,6940680654719.055,f
159650,ac2g,792,ac2g,159650,,6940680654338.636,s
159650,ac2g,806,ac2g,159650,e,6940680654445.254,f
159650,ac2g,807,ac2g,159650,e,6940680654447.989,f
159650,ac2g,808,ac2g,159650,e,6940680654449.571,f
159650,ac2g,809,ac2g,159650,e,6940680654450.537,f
159650,ac2g,833,ac2g,159650,e,6940680654489.087,f
159650,ac2g,834,ac2g,159650,e,6940680654490.425,f
159650,ac2g,835,ac2g,159650,e,6940680654491.082,f
159650,ac2g,836,ac2g,159650,e,6940680654491.742,f
159650,ac2g,844,ac2g,159650,e,6940680654503.439,f
7,ac2g,845,ac2g,0,e,6940680654721.775,f
159650,ac2g,845,ac2g,159650,,6940680654506.181,s
7,ac2g,858,ac2g,0,e,6940680654733.071,f
159650,ac2g,858,ac2g,159650,,6940680654584.845,s
7,ac2g,866,ac2g,0,e,6940680654742.575,f
159650,ac2g,866,ac2g,159650,,6940680654624.151,s
7,ac2g,885,ac2g,0,e,6940680654749.296,f
159650,ac2g,885,ac2g,159650,,6940680654713.976,s
159650,ac2g,896,ac2g,159650,e,6940680654819.659,f
159650,ac2g,897,ac2g,159650,e,6940680654822.492,f
159650,ac2g,898,ac2g,159650,e,6940680654823.575,f
159650,ac2g,899,ac2g,159650,e,6940680654824.602,f
7,ac2g,903,ac2g,0,e,6940680656226.212,f
159650,ac2g,903,ac2g,159650,,6940680654846.125,s
7,ac2g,905,ac2g,0,e,6940680656231.492,f
159650,ac2g,905,ac2g,159650,,6940680654858.555,s
159650,ac2g,907,ac2g,159650,e,6940680654869.348,f
159650,ac2g,908,ac2g,159650,e,6940680654871.83,f
7,ac2g,909,ac2g,0,e,6940680656249.828,f
159650,ac2g,909,ac2g,159650,,6940680654873.524,s
159650,ac2g,912,ac2g,159650,e,6940680654881.432,f
7,ac2g,913,ac2g,0,e,6940680656299.813,f
159650,ac2g,913,ac2g,159650,,6940680654885.401,s
7,ac2g,921,ac2g,0,e,6940680656304.037,f
159650,ac2g,921,ac2g,159650,,6940680654920.048,s
7,ac2g,927,ac2g,0,e,6940680656308.869,f
159650,ac2g,927,ac2g,159650,,6940680654978.702,s
159650,ac2g,941,ac2g,159650,e,6940680655053.631,f
159650,ac2g,942,ac2g,159650,e,6940680655056.111,f
159650,ac2g,943,ac2g,159650,e,6940680655057.302,f
159650,ac2g,944,ac2g,159650,e,6940680655058.158,f
159650,ac2g,968,ac2g,159650,e,6940680655097.93,f
159650,ac2g,969,ac2g,159650,e,6940680655099.42,f
159650,ac2g,970,ac2g,159650,e,6940680655100.082,f
159650,ac2g,971,ac2g,159650,e,6940680655100.785,f
159650,ac2g,979,ac2g,159650,e,6940680655112.277,f
7,ac2g,980,ac2g,0,e,6940680656311.141,f
159650,ac2g,980,ac2g,159650,,6940680655114.733,s
7,ac2g,993,ac2g,0,e,6940680656321.701,f
159650,ac2g,993,ac2g,159650,,6940680655175.657,s
7,ac2g,1001,ac2g,0,e,6940680656324.933,f
159650,ac2g,1001,ac2g,159650,,6940680655213.321,s
159650,ac2g,1016,ac2g,159650,e,6940680655304.06,f
159650,ac2g,1017,ac2g,159650,e,6940680655306.231,f
159650,ac2g,1018,ac2g,159650,e,6940680655307.224,f
159650,ac2g,1019,ac2g,159650,e,6940680655308.158,f
159650,ac2g,1025,ac2g,159650,e,6940680655316.045,f
159650,ac2g,1026,ac2g,159650,e,6940680655317.679,f
7,ac2g,1027,ac2g,0,e,6940680656328.069,f
159650,ac2g,1027,ac2g,159650,,6940680655475.861,s
7,ac2g,1029,ac2g,0,e,6940680656331.941,f
159650,ac2g,1029,ac2g,159650,,6940680655491.846,s
159650,ac2g,1031,ac2g,159650,e,6940680655501.715,f
159650,ac2g,1032,ac2g,159650,e,6940680655503.768,f
7,ac2g,1033,ac2g,0,e,6940680656366.597,f
159650,ac2g,1033,ac2g,159650,,6940680655505.217,s
159650,ac2g,1036,ac2g,159650,e,6940680655513.514,f
7,ac2g,1037,ac2g,0,e,6940680656459.847,f
159650,ac2g,1037,ac2g,159650,,6940680655515.948,s
7,ac2g,1045,ac2g,0,e,6940680656464.007,f
159650,ac2g,1045,ac2g,159650,,6940680655557.575,s
7,ac2g,1051,ac2g,0,e,6940680656469.031,f
159650,ac2g,1051,ac2g,159650,,6940680655629.071,s
159650,ac2g,1065,ac2g,159650,e,6940680655710.598,f
159650,ac2g,1066,ac2g,159650,e,6940680655713.52,f
159650,ac2g,1067,ac2g,159650,e,6940680655714.633,f
159650,ac2g,1068,ac2g,159650,e,6940680655715.697,f
159650,ac2g,1092,ac2g,159650,e,6940680655752.435,f
159650,ac2g,1093,ac2g,159650,e,6940680655753.7,f
159650,ac2g,1094,ac2g,159650,e,6940680655754.328,f
159650,ac2g,1095,ac2g,159650,e,6940680655754.953,f
159650,ac2g,1103,ac2g,159650,e,6940680655766.242,f
7,ac2g,1104,ac2g,0,e,6940680656471.303,f
159650,ac2g,1104,ac2g,159650,,6940680655768.884,s
7,ac2g,1117,ac2g,0,e,6940680656481.607,f
159650,ac2g,1117,ac2g,159650,,6940680655836.162,s
7,ac2g,1125,ac2g,0,e,6940680656484.743,f
159650,ac2g,1125,ac2g,159650,,6940680655874.471,s
159650,ac2g,1140,ac2g,159650,e,6940680655974.999,f
159650,ac2g,1141,ac2g,159650,e,6940680655977.37,f
159650,ac2g,1142,ac2g,159650,e,6940680655978.4,f
159650,ac2g,1143,ac2g,159650,e,6940680655979.294,f
7,ac2g,1147,ac2g,0,e,6940680656487.815,f
159650,ac2g,1147,ac2g,159650,,6940680655997.246,s
7,ac2g,1149,ac2g,0,e,6940680656491.432,f
159650,ac2g,1149,ac2g,159650,,6940680656008.942,s
