Ev Idx,tid,cat,name,pid,dur,Python parent id,Python id,ts,ph
1224,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.145,565,569,6940680977772.85,X
1225,159650,python_function,<built-in function isinstance>,159650,0.084,565,570,6940680977773.759,X
1226,159650,python_function,torch/_utils.py(773): _get_device_index,159650,70.664,565,571,6940680977775.41,X
1227,159650,python_function,<built-in function isinstance>,159650,0.108,571,572,6940680977776.661,X
1228,159650,python_function,<built-in function isinstance>,159650,0.104,571,573,6940680977777.578,X
1229,159650,python_function,<built-in function isinstance>,159650,0.098,571,574,6940680977778.2,X
1230,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.702,571,575,6940680977779.205,X
1231,159650,python_function,torch/_utils.py(747): _get_current_device_index,159650,64.644,571,576,6940680977781.097,X
1232,159650,python_function,torch/_utils.py(733): _get_device_attr,159650,61.831,576,577,6940680977783.597,X
1233,159650,python_function,torch/_utils.py(718): _get_available_device_type,159650,42.941,577,578,6940680977784.96,X
1234,159650,python_function,torch/cuda/__init__.py(116): is_available,159650,41.065,578,579,6940680977786.501,X
1235,159650,python_function,torch/cuda/__init__.py(107): _is_compiled,159650,1.19,579,580,6940680977787.696,X
1236,159650,python_function,<built-in function hasattr>,159650,0.405,580,581,6940680977788.409,X
1237,159650,python_function,torch/cuda/__init__.py(112): _nvml_based_avail,159650,33.668,579,582,6940680977790.408,X
1238,159650,python_function,os.py(772): getenv,159650,30.959,582,583,6940680977792.44,X
1239,159650,python_function,_collections_abc.py(821): get,159650,28.984,583,584,6940680977794.1,X
1240,159650,python_function,os.py(675): __getitem__,159650,25.804,584,585,6940680977795.556,X
1241,159650,python_function,os.py(755): encode,159650,7.254,585,586,6940680977809.773,X
1242,159650,python_function,<built-in function isinstance>,159650,0.097,586,587,6940680977810.828,X
1243,159650,python_function,<built-in method encode of str object at 0x7f26741a4850>,159650,0.519,586,588,6940680977816.292,X
1244,159650,python_function,<built-in function _cuda_getDeviceCount>,159650,0.809,579,589,6940680977826.562,X
1245,159650,python_function,<built-in method lower of str object at 0x7f268767da70>,159650,0.657,577,590,6940680977830.917,X
1246,159650,python_function,torch/_utils.py(749): <lambda>,159650,12.259,577,591,6940680977832.872,X
1247,159650,python_function,torch/cuda/__init__.py(938): current_device,159650,10.621,591,592,6940680977834.296,X
1248,159650,python_function,torch/cuda/__init__.py(289): _lazy_init,159650,1.487,592,593,6940680977835.216,X
1249,159650,python_function,torch/cuda/__init__.py(242): is_initialized,159650,0.893,593,594,6940680977835.622,X
1250,159650,python_function,<built-in function _cuda_isInBadFork>,159650,0.271,594,595,6940680977836.115,X
1251,159650,python_function,<built-in function _cuda_getDevice>,159650,5.627,592,596,6940680977839.197,X
1252,159650,python_function,torch/cuda/__init__.py(443): __enter__,159650,4.682,560,597,6940680977849.607,X
1253,159650,python_function,<built-in function _cuda_exchangeDevice>,159650,2.323,597,598,6940680977851.615,X
1254,159650,python_function,<built-in function _cuda_synchronize>,159650,7009.556,560,599,6940680977856.692,X
1255,159650,python_function,torch/cuda/__init__.py(446): __exit__,159650,16.956,560,600,6940680984867.46,X
1256,159650,python_function,<built-in function _cuda_maybeExchangeDevice>,159650,1.671,600,601,6940680984869.789,X
1257,159650,python_function,<built-in function perf_counter_ns>,159650,0.685,600,602,6940680984873.827,X
1258,159650,python_function,<built-in method _disable_profiler of PyCapsule object at 0x7f2505a79050>,159650,7.111,600,603,6940680984877.305,X
