tid,cat,id,name,pid,bp,ts,ph
7,ac2g,10677,ac2g,0,e,6940680942772.687,f
159840,ac2g,10677,ac2g,159650,,6940680940528.256,s
7,ac2g,10679,ac2g,0,e,6940680942776.527,f
159840,ac2g,10679,ac2g,159650,,6940680940545.721,s
159840,ac2g,10681,ac2g,159650,e,6940680940561.635,f
159840,ac2g,10682,ac2g,159650,e,6940680940564.155,f
7,ac2g,10683,ac2g,0,e,6940680942780.431,f
159840,ac2g,10683,ac2g,159650,,6940680940566.045,s
159840,ac2g,10686,ac2g,159650,e,6940680940578.007,f
7,ac2g,10687,ac2g,0,e,6940680942818.736,f
159840,ac2g,10687,ac2g,159650,,6940680940581.4,s
7,ac2g,10701,ac2g,0,e,6940680942852.56,f
159840,ac2g,10701,ac2g,159650,,6940680940657.69,s
7,ac2g,10727,ac2g,0,e,6940680942858.704,f
159840,ac2g,10727,ac2g,159650,,6940680940900.539,s
7,ac2g,10736,ac2g,0,e,6940680942861.68,f
159840,ac2g,10736,ac2g,159650,,6940680940938.372,s
7,ac2g,10753,ac2g,0,e,6940680942874.096,f
159840,ac2g,10753,ac2g,159650,,6940680941055.196,s
159840,ac2g,10785,ac2g,159650,e,6940680941211.95,f
159840,ac2g,10786,ac2g,159650,e,6940680941217.416,f
159840,ac2g,10787,ac2g,159650,e,6940680941219.737,f
159840,ac2g,10788,ac2g,159650,e,6940680941221.687,f
159840,ac2g,10796,ac2g,159650,e,6940680941266.212,f
7,ac2g,10797,ac2g,0,e,6940680942880.784,f
159840,ac2g,10797,ac2g,159650,,6940680941271.018,s
159840,ac2g,10821,ac2g,159650,e,6940680941504.464,f
159840,ac2g,10822,ac2g,159650,e,6940680941509.136,f
159840,ac2g,10823,ac2g,159650,e,6940680941511.206,f
159840,ac2g,10824,ac2g,159650,e,6940680941513.205,f
7,ac2g,10828,ac2g,0,e,6940680942895.28,f
159840,ac2g,10828,ac2g,159650,,6940680941543.892,s
7,ac2g,10830,ac2g,0,e,6940680942929.777,f
159840,ac2g,10830,ac2g,159650,,6940680941583.215,s
159840,ac2g,10832,ac2g,159650,e,6940680941601.503,f
159840,ac2g,10833,ac2g,159650,e,6940680941605.422,f
7,ac2g,10834,ac2g,0,e,6940680942937.873,f
159840,ac2g,10834,ac2g,159650,,6940680941608.669,s
159840,ac2g,10837,ac2g,159650,e,6940680941623.7,f
7,ac2g,10838,ac2g,0,e,6940680943039.473,f
159840,ac2g,10838,ac2g,159650,,6940680941627.708,s
159840,ac2g,10851,ac2g,159650,e,6940680941683.955,f
159840,ac2g,10852,ac2g,159650,e,6940680941688.221,f
159840,ac2g,10853,ac2g,159650,e,6940680941690.004,f
159840,ac2g,10854,ac2g,159650,e,6940680941691.674,f
7,ac2g,10858,ac2g,0,e,6940680943043.089,f
159840,ac2g,10858,ac2g,159650,,6940680941713.045,s
7,ac2g,10860,ac2g,0,e,6940680943050.865,f
159840,ac2g,10860,ac2g,159650,,6940680941730.696,s
159840,ac2g,10862,ac2g,159650,e,6940680941746.207,f
159840,ac2g,10863,ac2g,159650,e,6940680941748.728,f
7,ac2g,10864,ac2g,0,e,6940680943058.513,f
159840,ac2g,10864,ac2g,159650,,6940680941750.823,s
159840,ac2g,10867,ac2g,159650,e,6940680941764.6,f
7,ac2g,10868,ac2g,0,e,6940680943145.586,f
159840,ac2g,10868,ac2g,159650,,6940680941767.827,s
7,ac2g,10882,ac2g,0,e,6940680943179.218,f
159840,ac2g,10882,ac2g,159650,,6940680941844.879,s
7,ac2g,10909,ac2g,0,e,6940680943188.69,f
159840,ac2g,10909,ac2g,159650,,6940680942080.456,s
159840,ac2g,10941,ac2g,159650,e,6940680942236.768,f
159840,ac2g,10942,ac2g,159650,e,6940680942241.624,f
159840,ac2g,10943,ac2g,159650,e,6940680942243.779,f
159840,ac2g,10944,ac2g,159650,e,6940680942245.918,f
159840,ac2g,10952,ac2g,159650,e,6940680942289.992,f
7,ac2g,10953,ac2g,0,e,6940680943198.866,f
159840,ac2g,10953,ac2g,159650,,6940680942294.693,s
159840,ac2g,10977,ac2g,159650,e,6940680942524.056,f
159840,ac2g,10978,ac2g,159650,e,6940680942528.341,f
159840,ac2g,10979,ac2g,159650,e,6940680942530.341,f
159840,ac2g,10980,ac2g,159650,e,6940680942532.179,f
7,ac2g,10984,ac2g,0,e,6940680943213.778,f
159840,ac2g,10984,ac2g,159650,,6940680942560.867,s
7,ac2g,10986,ac2g,0,e,6940680943247.891,f
159840,ac2g,10986,ac2g,159650,,6940680942584.794,s
159840,ac2g,10988,ac2g,159650,e,6940680942600.434,f
159840,ac2g,10989,ac2g,159650,e,6940680942603.853,f
7,ac2g,10990,ac2g,0,e,6940680943256.211,f
159840,ac2g,10990,ac2g,159650,,6940680942606.234,s
159840,ac2g,10993,ac2g,159650,e,6940680942620.302,f
7,ac2g,10994,ac2g,0,e,6940680943357.779,f
159840,ac2g,10994,ac2g,159650,,6940680942624.221,s
159840,ac2g,11007,ac2g,159650,e,6940680942678.067,f
159840,ac2g,11008,ac2g,159650,e,6940680942681.766,f
159840,ac2g,11009,ac2g,159650,e,6940680942683.494,f
159840,ac2g,11010,ac2g,159650,e,6940680942684.923,f
7,ac2g,11014,ac2g,0,e,6940680943361.523,f
159840,ac2g,11014,ac2g,159650,,6940680942705.507,s
7,ac2g,11016,ac2g,0,e,6940680943369.395,f
159840,ac2g,11016,ac2g,159650,,6940680942722.641,s
159840,ac2g,11018,ac2g,159650,e,6940680942736.81,f
159840,ac2g,11019,ac2g,159650,e,6940680942739.326,f
7,ac2g,11020,ac2g,0,e,6940680943376.979,f
159840,ac2g,11020,ac2g,159650,,6940680942741.149,s
159840,ac2g,11023,ac2g,159650,e,6940680942753.454,f
7,ac2g,11024,ac2g,0,e,6940680943464.34,f
159840,ac2g,11024,ac2g,159650,,6940680942756.817,s
7,ac2g,11038,ac2g,0,e,6940680943498.164,f
159840,ac2g,11038,ac2g,159650,,6940680942831.902,s
7,ac2g,11065,ac2g,0,e,6940680943507.188,f
159840,ac2g,11065,ac2g,159650,,6940680943061.009,s
159840,ac2g,11097,ac2g,159650,e,6940680943217.607,f
159840,ac2g,11098,ac2g,159650,e,6940680943222.373,f
159840,ac2g,11099,ac2g,159650,e,6940680943224.439,f
159840,ac2g,11100,ac2g,159650,e,6940680943226.422,f
159840,ac2g,11108,ac2g,159650,e,6940680943270.516,f
7,ac2g,11109,ac2g,0,e,6940680943517.716,f
159840,ac2g,11109,ac2g,159650,,6940680943275.338,s
159840,ac2g,11133,ac2g,159650,e,6940680943503.663,f
159840,ac2g,11134,ac2g,159650,e,6940680943508.294,f
159840,ac2g,11135,ac2g,159650,e,6940680943510.269,f
159840,ac2g,11136,ac2g,159650,e,6940680943511.943,f
7,ac2g,11140,ac2g,0,e,6940680945822.531,f
159840,ac2g,11140,ac2g,159650,,6940680943540.976,s
7,ac2g,11142,ac2g,0,e,6940680945841.475,f
159840,ac2g,11142,ac2g,159650,,6940680943565.067,s
159840,ac2g,11144,ac2g,159650,e,6940680943582.453,f
159840,ac2g,11145,ac2g,159650,e,6940680943585.711,f
7,ac2g,11146,ac2g,0,e,6940680945849.731,f
159840,ac2g,11146,ac2g,159650,,6940680943588.452,s
159840,ac2g,11149,ac2g,159650,e,6940680943602.399,f
7,ac2g,11150,ac2g,0,e,6940680945904.579,f
159840,ac2g,11150,ac2g,159650,,6940680943606.374,s
159840,ac2g,11163,ac2g,159650,e,6940680943662.515,f
159840,ac2g,11164,ac2g,159650,e,6940680943666.395,f
159840,ac2g,11165,ac2g,159650,e,6940680943668.163,f
159840,ac2g,11166,ac2g,159650,e,6940680943669.512,f
7,ac2g,11170,ac2g,0,e,6940680945908.163,f
159840,ac2g,11170,ac2g,159650,,6940680943690.09,s
7,ac2g,11172,ac2g,0,e,6940680945913.123,f
159840,ac2g,11172,ac2g,159650,,6940680943706.503,s
