ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6935384744482.544,36890,30902,278,0.177,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2327
6935384744484.187,36890,30902,279,1.702,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2328
6935384744485.408,36890,30902,280,0.178,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2329
6935384744576.201,36890,30902,281,18.804,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2330
6935384744580.991,36890,30902,282,11.36,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[10, 1]]",,"[""""]","[[200, 10]]",0,,2331
6935384744585.832,36890,30902,283,5.853,cpu_op,X,"[""float""]",aten::detach,"[[10, 1]]",,"[""""]","[[200, 10]]",0,,2332
6935384744587.728,36890,30902,284,3.582,cpu_op,X,"[""float""]",detach,"[[10, 1]]",,"[""""]","[[200, 10]]",0,,2333
6935384744603.167,36890,30902,285,10.298,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2334
6935384744606.354,36890,30902,286,4.917,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2335
6935384744607.979,36890,30902,287,2.894,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2336
6935384744609.327,36890,30902,288,1.214,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2337
6935384744621.384,36890,30902,289,9.821,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2338
6935384744624.663,36890,30902,290,4.471,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2339
6935384744626.142,36890,30902,291,2.58,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2340
6935384744627.202,36890,30902,292,1.181,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2341
6935384744639.297,36890,30902,293,9.732,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2342
6935384744642.501,36890,30902,294,4.466,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2343
6935384744643.937,36890,30902,295,2.633,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2344
6935384744645.043,36890,30902,296,1.176,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2345
6935384744656.988,36890,30902,297,10.167,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2346
6935384744660.486,36890,30902,298,4.594,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2347
6935384744661.907,36890,30902,299,2.748,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2348
6935384744663.027,36890,30902,300,1.287,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2349
6935384744675.004,36890,30902,301,9.846,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2350
6935384744678.2,36890,30902,302,4.58,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2351
6935384744679.64,36890,30902,303,2.706,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2352
6935384744680.771,36890,30902,304,1.228,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2353
6935384744693.265,36890,30902,305,9.837,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2354
6935384744696.514,36890,30902,306,4.506,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[200]],0,,2355
6935384744697.958,36890,30902,307,2.635,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[200]],0,,2356
6935384744698.978,36890,30902,308,1.263,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[200]],0,,2357
6935384744711.024,36890,30902,309,9.98,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2358
