ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6928969542206.059,4097251,4097061,19,12.944,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,"[[0, 0], [], [], [], [], []]",,"["""", ""6"", ""0"", """", """", ""0""]","[[1000, 5], [], [], [], [], []]",0,,2580
6928969542209.368,4097251,4097061,20,8.595,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1000, 5]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,2581
6928969542221.487,4097251,4097061,21,24.358,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::copy_,"[[5, 1], [0, 0], []]",,"["""", """", ""False""]","[[1000, 5], [1000, 5], []]",0,,2582
6928969542287.892,4097251,4097061,22,9.026,cpu_op,X,"[""float""]",aten::t,"[[512, 1]]",,"[""""]","[[1000, 512]]",0,,2583
6928969542290.317,4097251,4097061,23,4.932,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[512, 1], [], []]",,"["""", ""0"", ""1""]","[[1000, 512], [], []]",0,,2584
6928969542293.424,4097251,4097061,24,1.229,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 1], [], [], []]",,"["""", ""[512, 1000]"", ""[1, 512]"", """"]","[[1000, 512], [], [], []]",0,,2585
6928969542306.844,4097251,4097061,25,41.548,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,"[[0, 0], [], [], []]",,"["""", ""[0]"", ""True"", """"]","[[5, 1000], [], [], []]",0,,2586
6928969542352.743,4097251,4097061,26,5.716,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1000, 1], []]",,"["""", ""[1000]""]","[[1, 1000], []]",0,,2587
6928969542407.239,4097251,4097061,27,31.047,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2588
6928969542412.525,4097251,4097061,28,20.483,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[1000]],0,,2589
6928969542420.093,4097251,4097061,29,11.444,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[1000]],0,,2590
6928969542424.408,4097251,4097061,30,6.563,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[1000]],0,,2591
6928969542449.787,4097251,4097061,31,20.203,cpu_op,X,,autograd::engine::evaluate_function: TBackward0,,1,,,0,279,2592
6928969542453.461,4097251,4097061,32,11.64,cpu_op,X,"[""float""]",TBackward0,"[[1, 512]]",1,"[""""]","[[512, 1000]]",0,279,2593
6928969542455.621,4097251,4097061,33,8.842,cpu_op,X,"[""float""]",aten::t,"[[1, 512]]",,"[""""]","[[512, 1000]]",0,,2594
6928969542457.996,4097251,4097061,34,4.714,cpu_op,X,"[""float"", ""Scalar"", ""Scalar""]",aten::transpose,"[[1, 512], [], []]",,"["""", ""0"", ""1""]","[[512, 1000], [], []]",0,,2595
6928969542460.761,4097251,4097061,35,1.22,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1, 512], [], [], []]",,"["""", ""[1000, 512]"", ""[512, 1]"", """"]","[[512, 1000], [], [], []]",0,,2596
6928969542481.359,4097251,4097061,36,12.993,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2597
6928969542485.494,4097251,4097061,37,6.086,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[512, 1]]",,"[""""]","[[1000, 512]]",0,,2598
6928969542487.533,4097251,4097061,38,3.378,cpu_op,X,"[""float""]",aten::detach,"[[512, 1]]",,"[""""]","[[1000, 512]]",0,,2599
6928969542488.814,4097251,4097061,39,1.671,cpu_op,X,"[""float""]",detach,"[[512, 1]]",,"[""""]","[[1000, 512]]",0,,2600
6928969542504.721,4097251,4097061,40,19.575,cpu_op,X,,autograd::engine::evaluate_function: ViewBackward0,,1,,,0,278,2601
6928969542508.091,4097251,4097061,41,11.287,cpu_op,X,"[""float""]",ViewBackward0,"[[512, 1]]",1,"[""""]","[[5, 512]]",0,278,2602
6928969542512.799,4097251,4097061,42,6.047,cpu_op,X,"[""float"", ""ScalarList""]",aten::reshape,"[[512, 1], []]",,"["""", ""[5, 512, 1, 1]""]","[[5, 512], []]",0,,2603
6928969542515.256,4097251,4097061,43,3.047,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[512, 1], []]",,"["""", ""[5, 512, 1, 1]""]","[[5, 512], []]",0,,2604
6928969542534.368,4097251,4097061,44,95.613,cpu_op,X,,autograd::engine::evaluate_function: MeanBackward1,,1,,,0,277,2605
6928969542538.018,4097251,4097061,45,85.212,cpu_op,X,"[""float""]",MeanBackward1,"[[512, 1, 1, 1]]",1,"[""""]","[[5, 512, 1, 1]]",0,277,2606
6928969542543.158,4097251,4097061,46,8.66,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar""]",aten::expand,"[[512, 1, 1, 1], [], []]",,"["""", ""[5, 512, 7, 7]"", ""False""]","[[5, 512, 1, 1], [], []]",0,,2607
6928969542548.328,4097251,4097061,47,1.681,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[512, 1, 1, 1], [], [], []]",,"["""", ""[5, 512, 7, 7]"", ""[512, 1, 0, 0]"", """"]","[[5, 512, 1, 1], [], [], []]",0,,2608
6928969542556.158,4097251,4097061,48,66.093,cpu_op,X,"[""float"", ""Scalar""]",aten::div,"[[512, 1, 0, 0], []]",,"["""", ""49""]","[[5, 512, 7, 7], []]",0,,2609
6928969542569.785,4097251,4097061,49,50.105,cpu_op,X,"[""float"", ""long int""]",aten::div,"[[512, 1, 0, 0], []]",,"["""", """"]","[[5, 512, 7, 7], []]",0,,2610
6928969542641.851,4097251,4097061,50,54.873,cpu_op,X,,autograd::engine::evaluate_function: ReluBackward0,,1,,,0,276,2611
6928969542645.53,4097251,4097061,51,43.88,cpu_op,X,"[""float""]",ReluBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,276,2612
6928969542652.394,4097251,4097061,52,35.538,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::threshold_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], []]",,"["""", """", ""0""]","[[5, 512, 7, 7], [5, 512, 7, 7], []]",0,,2613
6928969542707.615,4097251,4097061,53,11.152,cpu_op,X,,autograd::engine::evaluate_function: AddBackward0,,1,,,0,275,2614
6928969542711.36,4097251,4097061,54,1.617,cpu_op,X,"[""float""]",AddBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,275,2615
6928969542727.619,4097251,4097061,55,156.779,cpu_op,X,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,,1,,,0,274,2616
6928969542731.293,4097251,4097061,56,134.402,cpu_op,X,"[""float""]",CudnnBatchNormBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,274,2617
6928969542739.584,4097251,4097061,57,124.08,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], [1], [1], [1], [1], [1], [], [1]]",,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]","[[5, 512, 7, 7], [5, 512, 7, 7], [512], [512], [512], [512], [512], [], [0]]",0,,2618
6928969542757.452,4097251,4097061,58,10.284,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[5, 512, 7, 7]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,2619
6928969542770.838,4097251,4097061,59,7.467,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2620
6928969542781.052,4097251,4097061,60,7.181,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2621
6928969542813.966,4097251,4097061,61,1.965,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 512, 1, 1]""]","[[512], []]",0,,2622
6928969542823.706,4097251,4097061,62,6.204,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2623
6928969542900.21,4097251,4097061,63,17.052,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2624
6928969542905.219,4097251,4097061,64,9.296,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,2625
6928969542908.756,4097251,4097061,65,4.997,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,2626
6928969542910.487,4097251,4097061,66,2.839,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,2627
6928969542926.549,4097251,4097061,67,12.575,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2628
6928969542931.013,4097251,4097061,68,5.454,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,2629
6928969542932.967,4097251,4097061,69,2.946,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,2630
6928969542934.077,4097251,4097061,70,1.428,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,2631
6928969542947.964,4097251,4097061,71,287.706,cpu_op,X,,autograd::engine::evaluate_function: ConvolutionBackward0,,1,,,0,273,2632
6928969542951.237,4097251,4097061,72,270.888,cpu_op,X,"[""float""]",ConvolutionBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,273,2633
6928969542962.157,4097251,4097061,73,257.913,cpu_op,X,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], [4608, 9, 3, 1], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[0]"", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[True, True, False]""]","[[5, 512, 7, 7], [5, 512, 7, 7], [512, 512, 3, 3], [], [], [], [], [], [], [], []]",0,,2634
6928969542979.299,4097251,4097061,74,2.974,cpu_op,X,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,"[[25088, 49, 7, 1], [], [], [], [], [], [], []]",,"["""", """", """", """", """", ""False"", ""False"", ""0""]","[[5, 512, 7, 7], [], [], [], [], [], [], []]",0,,2635
6928969543131.861,4097251,4097061,75,9.076,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[512, 512, 3, 3]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,2636
6928969543253.303,4097251,4097061,76,18.647,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2637
6928969543258.73,4097251,4097061,77,10.463,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[4608, 9, 3, 1]]",,"[""""]","[[512, 512, 3, 3]]",0,,2638
6928969543262.379,4097251,4097061,78,6.049,cpu_op,X,"[""float""]",aten::detach,"[[4608, 9, 3, 1]]",,"[""""]","[[512, 512, 3, 3]]",0,,2639
6928969543264.381,4097251,4097061,79,3.578,cpu_op,X,"[""float""]",detach,"[[4608, 9, 3, 1]]",,"[""""]","[[512, 512, 3, 3]]",0,,2640
6928969543280.822,4097251,4097061,80,55.126,cpu_op,X,,autograd::engine::evaluate_function: ReluBackward0,,1,,,0,272,2641
6928969543284.153,4097251,4097061,81,43.654,cpu_op,X,"[""float""]",ReluBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,272,2642
6928969543288.513,4097251,4097061,82,37.845,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::threshold_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], []]",,"["""", """", ""0""]","[[5, 512, 7, 7], [5, 512, 7, 7], []]",0,,2643
6928969543346.789,4097251,4097061,83,126.122,cpu_op,X,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,,1,,,0,271,2644
6928969543350.53,4097251,4097061,84,106.434,cpu_op,X,"[""float""]",CudnnBatchNormBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,271,2645
6928969543355.981,4097251,4097061,85,99.309,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], [1], [1], [1], [1], [1], [], [1]]",,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]","[[5, 512, 7, 7], [5, 512, 7, 7], [512], [512], [512], [512], [512], [], [0]]",0,,2646
6928969543369.241,4097251,4097061,86,8.551,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[5, 512, 7, 7]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,2647
6928969543380.588,4097251,4097061,87,7.453,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2648
6928969543390.879,4097251,4097061,88,7.711,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2649
6928969543415.008,4097251,4097061,89,2.268,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 512, 1, 1]""]","[[512], []]",0,,2650
6928969543422.761,4097251,4097061,90,6.196,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2651
6928969543487.017,4097251,4097061,91,15.608,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2652
6928969543491.697,4097251,4097061,92,8.292,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,2653
6928969543494.627,4097251,4097061,93,4.711,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,2654
6928969543496.466,4097251,4097061,94,2.411,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,2655
6928969543511.925,4097251,4097061,95,12.321,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2656
6928969543515.982,4097251,4097061,96,5.675,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,2657
6928969543517.966,4097251,4097061,97,3.128,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,2658
6928969543519.248,4097251,4097061,98,1.397,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,2659
6928969543532.686,4097251,4097061,99,267.958,cpu_op,X,,autograd::engine::evaluate_function: ConvolutionBackward0,,1,,,0,270,2660
6928969543536.164,4097251,4097061,100,209.577,cpu_op,X,"[""float""]",ConvolutionBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,270,2661
6928969543543.819,4097251,4097061,101,200.411,cpu_op,X,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], [4608, 9, 3, 1], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[0]"", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[True, True, False]""]","[[5, 512, 7, 7], [5, 512, 7, 7], [512, 512, 3, 3], [], [], [], [], [], [], [], []]",0,,2662
6928969543555.213,4097251,4097061,102,1.33,cpu_op,X,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,"[[25088, 49, 7, 1], [], [], [], [], [], [], []]",,"["""", """", """", """", """", ""False"", ""False"", ""0""]","[[5, 512, 7, 7], [], [], [], [], [], [], []]",0,,2663
6928969543667.421,4097251,4097061,103,9.136,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[512, 512, 3, 3]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,2664
6928969543760.856,4097251,4097061,104,30.69,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::add_,"[[25088, 49, 7, 1], [25088, 49, 7, 1], []]",,"["""", """", ""1""]","[[5, 512, 7, 7], [5, 512, 7, 7], []]",0,,2665
6928969543818.048,4097251,4097061,105,17.287,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2666
6928969543823.19,4097251,4097061,106,9.298,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[4608, 9, 3, 1]]",,"[""""]","[[512, 512, 3, 3]]",0,,2667
6928969543826.725,4097251,4097061,107,5.032,cpu_op,X,"[""float""]",aten::detach,"[[4608, 9, 3, 1]]",,"[""""]","[[512, 512, 3, 3]]",0,,2668
6928969543828.239,4097251,4097061,108,2.989,cpu_op,X,"[""float""]",detach,"[[4608, 9, 3, 1]]",,"[""""]","[[512, 512, 3, 3]]",0,,2669
6928969543844.021,4097251,4097061,109,47.631,cpu_op,X,,autograd::engine::evaluate_function: ReluBackward0,,1,,,0,269,2670
6928969543847.416,4097251,4097061,110,36.333,cpu_op,X,"[""float""]",ReluBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,269,2671
6928969543851.295,4097251,4097061,111,31.028,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::threshold_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], []]",,"["""", """", ""0""]","[[5, 512, 7, 7], [5, 512, 7, 7], []]",0,,2672
6928969543902.209,4097251,4097061,112,10.332,cpu_op,X,,autograd::engine::evaluate_function: AddBackward0,,1,,,0,268,2673
6928969543905.614,4097251,4097061,113,1.655,cpu_op,X,"[""float""]",AddBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,268,2674
6928969543921.128,4097251,4097061,114,118.402,cpu_op,X,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,,1,,,0,267,2675
6928969543924.416,4097251,4097061,115,101.099,cpu_op,X,"[""float""]",CudnnBatchNormBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,267,2676
6928969543930.313,4097251,4097061,116,93.708,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], [1], [1], [1], [1], [1], [], [1]]",,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]","[[5, 512, 7, 7], [5, 512, 7, 7], [512], [512], [512], [512], [512], [], [0]]",0,,2677
6928969543941.842,4097251,4097061,117,8.602,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[5, 512, 7, 7]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,2678
6928969543953.296,4097251,4097061,118,7.103,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2679
6928969543963.023,4097251,4097061,119,6.925,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2680
6928969543985.759,4097251,4097061,120,2.243,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 512, 1, 1]""]","[[512], []]",0,,2681
6928969543993.397,4097251,4097061,121,6.185,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2682
6928969544053.904,4097251,4097061,122,15.927,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2683
6928969544059.116,4097251,4097061,123,8.124,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,2684
6928969544062.041,4097251,4097061,124,4.575,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,2685
6928969544063.82,4097251,4097061,125,2.357,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,2686
6928969544079.281,4097251,4097061,126,12.77,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2687
6928969544083.393,4097251,4097061,127,6.169,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,2688
6928969544085.131,4097251,4097061,128,3.907,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,2689
6928969544086.392,4097251,4097061,129,2.151,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,2690
6928969544100.633,4097251,4097061,130,218.22,cpu_op,X,,autograd::engine::evaluate_function: ConvolutionBackward0,,1,,,0,266,2691
6928969544104.046,4097251,4097061,131,205.383,cpu_op,X,"[""float""]",ConvolutionBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,266,2692
6928969544111.578,4097251,4097061,132,195.931,cpu_op,X,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,"[[25088, 49, 7, 1], [50176, 196, 14, 1], [256, 1, 1, 1], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[0]"", ""[2, 2]"", ""[0, 0]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[True, True, False]""]","[[5, 512, 7, 7], [5, 256, 14, 14], [512, 256, 1, 1], [], [], [], [], [], [], [], []]",0,,2693
6928969544122.357,4097251,4097061,133,1.191,cpu_op,X,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,"[[25088, 49, 7, 1], [], [], [], [], [], [], []]",,"["""", """", """", """", """", ""False"", ""False"", ""0""]","[[5, 512, 7, 7], [], [], [], [], [], [], []]",0,,2694
6928969544223.189,4097251,4097061,134,8.693,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[512, 256, 1, 1]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,2695
6928969544334.728,4097251,4097061,135,16.387,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2696
6928969544339.694,4097251,4097061,136,8.673,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[256, 1, 1, 1]]",,"[""""]","[[512, 256, 1, 1]]",0,,2697
6928969544343.024,4097251,4097061,137,4.721,cpu_op,X,"[""float""]",aten::detach,"[[256, 1, 1, 1]]",,"[""""]","[[512, 256, 1, 1]]",0,,2698
6928969544344.495,4097251,4097061,138,2.768,cpu_op,X,"[""float""]",detach,"[[256, 1, 1, 1]]",,"[""""]","[[512, 256, 1, 1]]",0,,2699
6928969544359.692,4097251,4097061,139,115.832,cpu_op,X,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,,1,,,0,265,2700
6928969544363.026,4097251,4097061,140,96.669,cpu_op,X,"[""float""]",CudnnBatchNormBackward0,"[[25088, 49, 7, 1]]",1,"[""""]","[[5, 512, 7, 7]]",0,265,2701
6928969544367.995,4097251,4097061,141,90.207,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,"[[25088, 49, 7, 1], [25088, 49, 7, 1], [1], [1], [1], [1], [1], [], [1]]",,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]","[[5, 512, 7, 7], [5, 512, 7, 7], [512], [512], [512], [512], [512], [], [0]]",0,,2702
6928969544378.317,4097251,4097061,142,8.96,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[5, 512, 7, 7]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,2703
6928969544390.044,4097251,4097061,143,8.259,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2704
6928969544400.826,4097251,4097061,144,7.275,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[512]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2705
6928969544421.991,4097251,4097061,145,2.15,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 512, 1, 1]""]","[[512], []]",0,,2706
6928969544429.251,4097251,4097061,146,6.004,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,2707
6928969544489.877,4097251,4097061,147,14.907,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2708
6928969544494.363,4097251,4097061,148,7.721,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[512]],0,,2709
6928969544496.999,4097251,4097061,149,4.524,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[512]],0,,2710
6928969544498.427,4097251,4097061,150,2.629,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[512]],0,,2711
6928969544513.862,4097251,4097061,151,12.561,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,2712
