ts,tid,pid,cat,ph,bp,name,id
6083647123202.03,383547,383547,ac2g,f,e,ac2g,1425
6083647123203.488,383547,383547,ac2g,f,e,ac2g,1426
6083647123204.098,383547,383547,ac2g,f,e,ac2g,1427
6083647123204.695,383547,383547,ac2g,f,e,ac2g,1428
6083647123216.052,383547,383547,ac2g,f,e,ac2g,1436
6083647127415.645,7,0,ac2g,f,e,ac2g,1437
6083647123218.6,383547,383547,ac2g,s,,ac2g,1437
6083647127425.117,7,0,ac2g,f,e,ac2g,1450
6083647123279.57,383547,383547,ac2g,s,,ac2g,1450
6083647127427.581,7,0,ac2g,f,e,ac2g,1458
6083647123315.579,383547,383547,ac2g,s,,ac2g,1458
6083647123407.272,383547,383547,ac2g,f,e,ac2g,1473
6083647123409.911,383547,383547,ac2g,f,e,ac2g,1474
6083647123410.922,383547,383547,ac2g,f,e,ac2g,1475
6083647123411.86,383547,383547,ac2g,f,e,ac2g,1476
6083647127430.109,7,0,ac2g,f,e,ac2g,1480
6083647123429.186,383547,383547,ac2g,s,,ac2g,1480
6083647127433.469,7,0,ac2g,f,e,ac2g,1482
6083647123440.78,383547,383547,ac2g,s,,ac2g,1482
6083647123449.314,383547,383547,ac2g,f,e,ac2g,1484
6083647127467.709,7,0,ac2g,f,e,ac2g,1485
6083647123453.272,383547,383547,ac2g,s,,ac2g,1485
6083647123460.803,383547,383547,ac2g,f,e,ac2g,1486
6083647123462.452,383547,383547,ac2g,f,e,ac2g,1487
6083647127469.981,7,0,ac2g,f,e,ac2g,1488
6083647123463.518,383547,383547,ac2g,s,,ac2g,1488
6083647123471.019,383547,383547,ac2g,f,e,ac2g,1490
6083647127509.629,7,0,ac2g,f,e,ac2g,1491
6083647123473.241,383547,383547,ac2g,s,,ac2g,1491
6083647127512.861,7,0,ac2g,f,e,ac2g,1499
6083647123504.775,383547,383547,ac2g,s,,ac2g,1499
6083647127516.541,7,0,ac2g,f,e,ac2g,1505
6083647123560.444,383547,383547,ac2g,s,,ac2g,1505
6083647123635.619,383547,383547,ac2g,f,e,ac2g,1519
6083647123638.174,383547,383547,ac2g,f,e,ac2g,1520
6083647123639.264,383547,383547,ac2g,f,e,ac2g,1521
6083647123640.228,383547,383547,ac2g,f,e,ac2g,1522
