ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6936340888605.155,60237,60051,558,9.229,cpu_op,X,"[""ScalarList"", ""Scalar"", """", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 64, 224, 224]"", ""6"", """", """", """", ""0""]","[[], [], [], [], [], []]",0,,1583
6936340888649.703,60237,60051,559,101.544,cpu_op,X,,autograd::engine::evaluate_function: CudnnBatchNormBackward0,,1,,,0,133,1584
6936340888652.738,60237,60051,560,85.085,cpu_op,X,"[""float""]",CudnnBatchNormBackward0,"[[3211264, 50176, 224, 1]]",1,"[""""]","[[1, 64, 224, 224]]",0,133,1585
6936340888658.817,60237,60051,561,77.709,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""unsigned char""]",aten::cudnn_batch_norm_backward,"[[3211264, 50176, 224, 1], [3211264, 50176, 224, 1], [1], [1], [1], [1], [1], [], [1]]",,"["""", """", """", """", """", """", """", ""1.0000000000000001e-05"", """"]","[[1, 64, 224, 224], [1, 64, 224, 224], [64], [64], [64], [64], [64], [], [0]]",0,,1586
6936340888669.372,60237,60051,562,6.713,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[1, 64, 224, 224]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,1587
6936340888678.296,60237,60051,563,5.43,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[64]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,1588
6936340888685.706,60237,60051,564,5.751,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[64]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,1589
6936340888707.959,60237,60051,565,1.947,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 64, 1, 1]""]","[[64], []]",0,,1590
6936340888714.19,60237,60051,566,4.855,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,1591
6936340888762.63,60237,60051,567,12.541,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1592
6936340888766.366,60237,60051,568,6.626,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[64]],0,,1593
6936340888768.838,60237,60051,569,3.659,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[64]],0,,1594
6936340888769.968,60237,60051,570,2.191,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[64]],0,,1595
6936340888782.554,60237,60051,571,10.102,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1596
6936340888785.963,60237,60051,572,4.652,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[64]],0,,1597
6936340888787.45,60237,60051,573,2.771,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[64]],0,,1598
6936340888788.672,60237,60051,574,1.28,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[64]],0,,1599
6936340888799.478,60237,60051,575,6158.854,cpu_op,X,,autograd::engine::evaluate_function: ConvolutionBackward0,,1,,,0,132,1600
6936340888802.24,60237,60051,576,6144.116,cpu_op,X,"[""float""]",ConvolutionBackward0,"[[3211264, 50176, 224, 1]]",1,"[""""]","[[1, 64, 224, 224]]",0,132,1601
6936340888809.485,60237,60051,577,6134.761,cpu_op,X,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""ScalarList""]",aten::convolution_backward,"[[3211264, 50176, 224, 1], [150528, 50176, 224, 1], [27, 9, 3, 1], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[64]"", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""[False, True, True]""]","[[1, 64, 224, 224], [1, 3, 224, 224], [64, 3, 3, 3], [], [], [], [], [], [], [], []]",0,,1602
6936340888820.906,60237,60051,578,1.17,cpu_op,X,"[""float"", """", """", """", """", ""Scalar"", ""Scalar"", ""Scalar""]",aten::to,"[[3211264, 50176, 224, 1], [], [], [], [], [], [], []]",,"["""", """", """", """", """", ""False"", ""False"", ""0""]","[[1, 64, 224, 224], [], [], [], [], [], [], []]",0,,1603
6936340888825.463,60237,60051,579,7.502,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[64, 3, 3, 3]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,1604
6936340894890.96,60237,60051,580,49.823,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,"[[3211264, 50176, 224, 1], [], [], []]",,"["""", ""[0, 2, 3]"", ""False"", """"]","[[1, 64, 224, 224], [], [], []]",0,,1605
6936340894908.72,60237,60051,581,2.491,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[1], [], [], []]",,"["""", ""[1, 64, 1, 1]"", ""[0, 1, 0, 0]"", """"]","[[64], [], [], []]",0,,1606
6936340894979.904,60237,60051,582,17.588,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1607
6936340894984.669,60237,60051,583,10.424,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,"[[27, 9, 3, 1]]",,"[""""]","[[64, 3, 3, 3]]",0,,1608
6936340894989.01,60237,60051,584,5.469,cpu_op,X,"[""float""]",aten::detach,"[[27, 9, 3, 1]]",,"[""""]","[[64, 3, 3, 3]]",0,,1609
6936340894990.598,60237,60051,585,3.553,cpu_op,X,"[""float""]",detach,"[[27, 9, 3, 1]]",,"[""""]","[[64, 3, 3, 3]]",0,,1610
6936340895005.197,60237,60051,586,10.051,cpu_op,X,,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,,,,,0,,1611
6936340895008.838,60237,60051,587,4.387,cpu_op,X,"[""float""]",torch::autograd::AccumulateGrad,[[1]],,"[""""]",[[64]],0,,1612
6936340895010.324,60237,60051,588,2.509,cpu_op,X,"[""float""]",aten::detach,[[1]],,"[""""]",[[64]],0,,1613
6936340895011.255,60237,60051,589,1.273,cpu_op,X,"[""float""]",detach,[[1]],,"[""""]",[[64]],0,,1614
6936340655856.231,60051,60051,591,18382.087,cpu_op,X,"[""float"", """"]",aten::sum,"[[1000, 1], []]",0,"["""", """"]","[[1, 1000], []]",0,198,514
6936340655900.521,60051,60051,592,18327.588,cpu_op,X,"[""float"", ""ScalarList"", ""Scalar"", """"]",aten::sum,"[[1000, 1], [], [], []]",,"["""", ""[]"", ""False"", """"]","[[1, 1000], [], [], []]",0,,515
6936340658434.454,60051,60051,593,3.791,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", """"]",aten::as_strided,"[[], [], [], []]",,"["""", ""[1, 1]"", ""[0, 0]"", """"]","[[], [], [], []]",0,,516
6936340674582.439,60051,60051,594,7493.268,cpu_op,X,"[""float"", """", """", """", ""Scalar"", ""Scalar""]",aten::ones_like,"[[], [], [], [], [], []]",,"["""", """", """", """", ""False"", ""1""]","[[], [], [], [], [], []]",0,,517
6936340674585.501,60051,60051,595,27.563,cpu_op,X,"[""float"", """", """", """", ""Scalar"", ""Scalar""]",aten::empty_like,"[[], [], [], [], [], []]",,"["""", """", """", """", ""False"", ""1""]","[[], [], [], [], [], []]",0,,518
6936340674593.033,60051,60051,596,18.289,cpu_op,X,"[""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", """", ""Scalar""]",aten::empty_strided,"[[], [], [], [], [], []]",,"[""[]"", ""[]"", ""6"", ""0"", """", ""False""]","[[], [], [], [], [], []]",0,,519
6936340674617.933,60051,60051,597,7454.539,cpu_op,X,"[""float"", ""Scalar""]",aten::fill_,"[[], []]",,"["""", ""1.""]","[[], []]",0,,520
